UnixTimestamp;Microseconds;MilliAmpere;BaseValue
1724424276.081;100;15.00
1724424276.129;100;15.00
1724424276.179;100;15.00
1724424276.229;100;15.00
1724424276.279;100;15.00
1724424276.329;100;15.00
1724424276.380;100;15.00
1724424276.430;100;15.00
1724424276.479;100;15.00
1724424276.530;100;15.00
1724424276.580;100;15.00
1724424285.196;525;0.00;52236.40
1724424285.246;525;0.00;52236.40
1724424285.296;525;0.00;52236.40
1724424285.346;525;0.00;52236.40
1724424285.396;525;0.00;52236.40
1724424285.446;525;0.00;52022.20
1724424285.496;525;0.00;52236.40
1724424285.546;525;0.00;52236.40
1724424285.596;525;0.00;52236.40
1724424285.646;525;0.00;52236.40
1724424285.696;525;0.00;52236.40
1724424285.746;525;0.00;52236.40
1724424285.796;525;0.00;52236.40
1724424285.846;525;0.00;52236.40
1724424285.896;525;0.00;52236.40
1724424285.946;525;0.00;52236.40
1724424285.997;525;0.00;52236.40
1724424286.046;525;0.00;51937.00
1724424286.096;525;0.00;52236.40
1724424286.146;525;0.00;52034.46
1724424286.197;525;0.00;52236.40
1724424286.246;525;0.00;52236.40
1724424286.298;525;0.00;52236.40
1724424286.346;525;0.00;52236.40
1724424286.396;525;0.00;52236.40
1724424286.446;525;0.00;52236.40
1724424286.500;525;0.00;52236.40
1724424286.547;525;0.00;52236.40
1724424286.598;525;0.00;52236.40
1724424286.647;525;0.00;52236.40
1724424286.697;525;0.00;52236.40
1724424286.747;525;0.00;52236.40
1724424286.797;525;0.00;52236.40
1724424286.848;525;0.00;52236.40
1724424286.898;525;0.00;52236.40
1724424286.948;525;0.00;52236.40
1724424286.999;525;0.00;52236.40
1724424287.048;525;0.00;52017.40
1724424287.098;525;0.00;52017.40
1724424287.148;525;0.00;52236.40
1724424287.198;525;0.00;52037.27
1724424287.249;525;0.00;52037.27
1724424287.298;525;0.00;52089.00
1724424287.348;525;0.00;52089.00
1724424287.398;525;0.00;52236.40
1724424287.448;525;0.00;52236.40
1724424287.498;525;0.00;52236.40
1724424287.549;525;0.00;52236.40
1724424287.599;525;0.00;52236.40
1724424287.648;525;0.00;52236.40
1724424287.699;525;0.00;52236.40
1724424287.748;525;0.00;52236.40
1724424287.799;525;0.00;52236.40
1724424287.848;525;0.00;52236.40
1724424287.899;525;0.00;52236.40
1724424287.948;525;0.00;52236.40
1724424288.000;525;0.00;52236.40
1724424288.049;525;0.00;52236.40
