UnixTimestamp;Microseconds;MilliAmpere;BaseValue
1724851906.141;1;40.00
1724851906.188;1;40.00
1724851906.237;1;40.00
1724851906.287;1;40.00
1724851906.337;1;40.00
1724851906.388;1;40.00
1724851906.437;1;40.00
1724851906.488;1;40.00
1724851906.537;1;40.00
1724851906.588;1;40.00
1724851906.638;1;40.00
1724851906.687;1;40.00
1724851906.738;1;40.00
1724851906.787;1;40.00
1724851906.839;1;40.00
1724851906.889;1;40.00
1724851952.122;66;10.00;34167.40
1724851952.172;66;10.00;34167.40
1724851952.222;66;10.00;34167.40
1724851952.272;66;10.00;34167.40
1724851952.423;69;10.00;33797.33
1724851952.474;67;10.00;34015.46
1724851952.523;60;10.00;34721.87
1724851952.625;66;10.00;34135.33
1724851952.675;66;10.00;34135.33
1724851952.725;66;10.00;34135.33
1724851952.775;66;10.00;34135.33
1724851952.879;68;10.00;33955.07
1724851952.935;66;10.00;34171.73
1724851952.979;68;10.00;33913.60
1724851953.028;69;10.00;33802.00
1724851953.079;62;10.00;34566.27
1724851953.129;67;10.00;34065.07
1724851953.179;59;10.00;34807.20
1724851953.229;70;10.00;33785.73
1724851953.279;70;10.00;33785.73
1724851953.329;70;10.00;33785.73
1724851953.379;70;10.00;33785.73
1724851953.480;57;10.00;35034.87
1724851953.629;64;10.00;34308.00
1724851953.680;69;10.00;33839.07
1724851953.729;69;10.00;33821.80
1724851953.779;65;10.00;34278.33
1724851953.830;58;10.00;34949.60
1724851953.880;60;10.00;34715.46
1724851953.929;67;10.00;34012.13
1724851953.980;54;10.00;35412.54
1724851954.030;54;10.00;35412.54
1724851954.080;54;10.00;35412.54
1724851954.130;54;10.00;35412.54
1724851954.230;69;10.00;33821.13
1724851954.280;69;10.00;33821.13
1724851954.430;68;10.00;33979.73
1724851954.480;67;10.00;34034.67
1724851954.530;62;10.00;34572.87
1724851954.580;63;10.00;34408.60
1724851954.630;69;10.00;33818.80
1724851954.730;67;10.00;34026.93
1724851954.781;63;10.00;34400.93
1724851954.831;63;10.00;34400.93
1724851954.882;63;10.00;34400.93
1724851954.931;63;10.00;34400.93
1724851954.981;63;10.00;34456.80
1724851955.032;53;10.00;35466.67
1724851955.082;53;10.00;35516.93
1724851955.132;54;10.00;35382.40
1724851955.182;62;10.00;34570.40
1724851955.233;62;10.00;34570.40
1724851955.284;62;10.00;34570.40
1724851955.333;62;10.00;34570.40
1724851955.384;52;10.00;35592.27
1724851955.634;62;10.00;34548.80
1724851955.684;69;10.00;33820.93
1724851955.734;67;10.00;34081.07
1724851955.784;67;10.00;34081.07
1724851955.835;67;10.00;34081.07
1724851955.885;67;10.00;34081.07
1724851955.935;53;10.00;35489.87
1724851955.985;55;10.00;35238.93
1724851956.035;59;10.00;34856.93
1724851956.085;60;10.00;34706.80
1724851956.136;60;10.00;34706.80
1724851956.185;60;10.00;34706.80
1724851956.235;60;10.00;34706.80
1724851956.285;55;10.00;35264.54
1724851956.335;52;10.00;35594.40
1724851956.385;60;10.00;34744.00
1724851956.435;59;10.00;34871.20
1724851956.485;59;10.00;34878.40
1724851956.536;66;10.00;34102.80
1724851956.587;50;10.00;35752.27
1724851956.637;57;10.00;35058.46
1724851956.687;57;10.00;35058.46
1724851956.737;57;10.00;35058.46
1724851956.786;57;10.00;35058.46
1724851956.836;57;10.00;35058.46
1724851956.888;48;10.00;35975.20
1724851956.938;60;10.00;34783.20
1724851956.988;53;10.00;35457.60
1724851957.041;61;10.00;34681.07
1724851957.089;64;10.00;34361.33
1724851957.139;63;10.00;34436.13
1724851957.239;61;10.00;34664.40
1724851957.289;65;10.00;34286.00
1724851957.340;64;10.00;34331.20
1724851957.390;47;10.00;36028.00
1724851957.439;60;10.00;34727.73
1724851957.490;48;10.00;36016.13
1724851957.790;59;10.00;34860.60
1724851957.842;54;10.00;35318.67
1724851957.892;54;10.00;35318.67
1724851957.941;70;10.00;33779.87
1724851957.991;67;10.00;34030.93
1724851958.041;63;10.00;34461.00
1724851958.091;61;10.00;34672.80
1724851958.142;60;10.00;34738.93
1724851958.191;67;10.00;34045.87
1724851958.243;66;10.00;34140.40
1724851958.293;64;10.00;34349.46
1724851958.344;68;10.00;33982.40
1724851958.393;59;10.00;34832.07
1724851958.444;67;10.00;34028.07
1724851958.494;67;10.00;34028.07
1724851958.544;67;10.00;34028.07
1724851958.593;67;10.00;34024.93
1724851958.644;61;10.00;34641.33
1724851958.693;60;10.00;34748.54
1724851958.746;48;10.00;35984.73
1724851958.793;56;10.00;35175.20
1724851958.843;64;10.00;34320.67
1724851958.893;68;10.00;33947.73
1724851958.944;70;10.00;33771.87
1724851958.995;64;10.00;34344.13
1724851959.045;54;10.00;35414.67
1724851959.094;69;10.00;33800.93
1724851959.146;69;10.00;33800.93
1724851959.196;69;10.00;33800.93
1724851959.246;69;10.00;33800.93
1724851959.296;69;10.00;33849.73
1724851959.346;65;10.00;34252.67
1724851959.396;61;10.00;34686.13
1724851959.446;67;10.00;34029.07
1724851959.497;60;10.00;34776.60
1724851959.546;65;10.00;34273.80
1724851959.597;61;10.00;34695.73
1724851959.697;62;10.00;34591.87
1724851959.897;62;10.00;34580.93
1724851959.947;57;10.00;35009.07
1724851959.997;63;10.00;34470.67
1724851960.047;70;10.00;33779.87
1724851960.097;68;10.00;33923.33
1724851960.147;64;10.00;34343.27
1724851960.198;64;10.00;34323.73
1724851987.486;64;10.00;34334.20
1724851987.535;70;10.00;33780.67
1724851987.937;69;10.00;33810.54
1724851987.988;69;10.00;33824.67
1724851988.138;67;10.00;34046.93
1724852009.281;67;10.00;34037.67
1724852009.332;67;10.00;34037.67
1724852009.381;67;10.00;34037.67
1724852009.432;67;10.00;34037.67
1724852009.482;67;10.00;34037.67
1724852009.532;67;10.00;34037.67
1724852009.582;67;10.00;34037.67
1724852009.632;67;10.00;34037.67
1724852009.683;63;10.00;34408.40
1724852009.732;63;10.00;34408.40
1724852009.782;63;10.00;34408.40
1724852009.833;62;10.00;34589.87
1724852010.082;41;10.00;36722.27
1724852010.132;41;10.00;36722.27
1724852010.184;41;10.00;36722.27
1724852010.234;41;10.00;36722.27
1724852010.284;48;10.00;35931.07
1724852010.333;48;10.00;35931.07
1724852010.383;48;10.00;35931.07
1724852010.434;48;10.00;35931.07
1724852010.484;55;10.00;35249.33
1724852010.534;55;10.00;35249.33
1724852010.584;55;10.00;35249.33
1724852010.635;61;10.00;34603.20
1724852010.685;61;10.00;34603.20
1724852010.735;61;10.00;34603.20
1724852010.785;61;10.00;34603.20
1724852010.835;61;10.00;34603.20
1724852010.885;61;10.00;34603.20
1724852010.935;58;10.00;34924.00
1724852010.985;59;10.00;34878.46
1724852011.036;59;10.00;34878.46
1724852011.086;59;10.00;34878.46
1724852011.136;59;10.00;34878.46
1724852011.185;66;10.00;34136.80
