UnixTimestamp;Microseconds;MilliAmpere;BaseValue
1724923938.508;500;10.00
1724923938.556;500;10.00
1724923938.606;500;10.00
1724923938.657;500;10.00
1724923938.706;500;10.00
1724923938.757;500;10.00
1724923938.807;500;10.00
1724923938.857;500;10.00
1724923938.906;500;10.00
1724923938.957;500;10.00
1724923941.375;50;40.00
1724923941.425;50;40.00
1724923941.475;50;40.00
1724923941.525;50;40.00
1724923941.576;50;40.00
1724923941.625;50;40.00
1724923941.676;50;40.00
1724923941.726;50;40.00
1724923941.775;50;40.00
1724923941.825;50;40.00
1724923941.875;50;40.00
