UnixTimestamp;Microseconds;MilliAmpere;BaseValue
1725893110.725;500;1.00
1725893110.772;500;1.00
1725893110.822;500;1.00
1725893110.873;500;1.00
1725893110.923;500;1.00
1725893110.973;500;1.00
1725893111.023;500;1.00
1725893111.073;500;1.00
1725893111.123;500;1.00
1725893111.173;500;1.00
1725893111.223;500;1.00
1725893111.273;500;1.00
1725893111.323;500;1.00
1725893111.373;500;1.00
1725893111.422;500;1.00
1725893111.473;500;1.00
1725893111.523;500;1.00
1725893111.573;500;1.00
1725893111.624;500;1.00
1725893115.385;1;40.00
1725893115.436;1;40.00
1725893115.486;1;40.00
1725893115.536;1;40.00
1725893115.585;1;40.00
1725893115.636;1;40.00
1725893115.685;1;40.00
1725893115.736;1;40.00
1725893115.786;1;40.00
1725893115.836;1;40.00
1725893115.886;1;40.00
1725893115.937;1;40.00
1725893115.987;1;40.00
1725893116.037;1;40.00
1725893116.087;1;40.00
1725893116.137;1;40.00
1725893116.187;1;40.00
1725893116.237;1;40.00
1725893116.287;1;40.00
1725893116.338;1;40.00
1725893431.316;500;9.87;33668.87
1725893431.366;500;10.13;33976.27
1725893431.416;500;10.13;33976.27
1725893431.466;500;10.13;33976.27
1725893431.517;500;12.93;37242.60
1725893431.567;500;12.04;36200.54
1725893431.617;500;12.04;36200.54
1725893431.667;500;12.04;36200.54
1725893431.717;500;12.35;36560.40
1725893431.767;500;11.10;35105.07
1725893431.817;500;11.10;35105.07
1725893431.867;500;11.10;35105.07
1725893431.918;500;12.67;36935.00
1725893431.967;500;12.58;36827.60
1725893432.018;500;12.58;36827.60
1725893432.068;500;12.96;37278.00
1725893432.117;500;12.74;37020.54
1725893432.168;500;12.74;37020.54
1725893432.218;500;12.74;37020.54
1725893432.269;500;10.89;34857.93
1725893432.319;500;12.88;37185.07
1725893432.369;500;12.88;37185.07
1725893432.419;500;12.88;37185.07
1725893432.469;500;12.88;37180.80
1725893432.520;500;12.92;37233.73
1725893432.569;500;12.92;37233.73
1725893432.621;500;12.92;37233.73
1725893432.670;500;13.00;37323.00
1725893432.720;500;10.43;34317.73
1725893432.772;500;10.43;34317.73
1725893432.821;500;10.43;34317.73
1725893432.871;500;10.95;34930.46
1725893432.922;500;10.70;34638.40
1725893432.971;500;10.70;34638.40
1725893433.021;500;10.70;34638.40
1725893433.071;500;10.48;34377.33
1725893433.122;500;12.95;37261.27
1725893433.172;500;12.95;37261.27
1725893433.222;500;12.95;37261.27
1725893433.272;500;12.95;37261.00
1725893433.322;500;12.95;37261.00
1725893433.371;500;12.95;37261.00
1725893433.421;500;12.85;37153.20
1725893433.471;500;12.86;37156.80
1725893433.522;500;12.86;37156.80
1725893433.572;500;12.86;37156.80
1725893433.623;500;11.26;35287.46
1725893433.672;500;11.76;35869.00
1725893433.722;500;11.76;35869.00
1725893433.774;500;12.73;37003.13
1725893433.824;500;12.86;37159.33
1725893433.874;500;12.86;37159.33
1725893433.924;500;12.86;37159.33
1725893433.974;500;12.81;37096.27
1725893434.024;500;12.81;37096.27
1725893434.074;500;12.81;37096.27
1725893434.124;500;12.74;37024.60
1725893434.174;500;12.63;36895.73
1725893434.224;500;12.63;36895.73
1725893434.273;500;11.69;35795.07
1725893434.324;500;12.89;37198.27
1725893434.374;500;12.89;37198.27
1725893434.424;500;12.89;37198.27
1725893434.474;500;12.84;37137.33
1725893434.524;500;10.86;34829.27
1725893434.575;500;10.86;34829.27
1725893434.624;500;10.86;34829.27
1725893434.675;500;12.97;37285.73
1725893434.724;500;12.11;36280.73
1725893434.775;500;12.35;36563.00
