UnixTimestamp;Microseconds;MilliAmpere;BaseValue
1725347912.671;500;10.00
1725347912.720;500;10.00
1725347912.769;500;10.00
1725347912.819;500;10.00
1725347912.869;500;10.00
1725347912.921;500;10.00
1725347912.970;500;10.00
1725347913.021;500;10.00
1725347913.070;500;10.00
1725347913.121;500;10.00
1725347913.171;500;10.00
1725347913.222;500;10.00
1725347913.271;500;10.00
1725347913.323;500;10.00
1725347913.373;500;10.00
1725347913.423;500;10.00
1725347913.473;500;10.00
1725347913.523;500;10.00
1725347913.573;500;10.00
1725347913.623;500;10.00
1725347913.674;500;10.00
1725347913.723;500;10.00
1725347913.774;500;10.00
1725347913.824;500;10.00
1725347913.874;500;10.00
1725347913.923;500;10.00
1725347913.974;500;10.00
1725347914.023;500;10.00
1725347914.073;500;10.00
1725347914.124;500;10.00
1725347914.174;500;10.00
1725347914.224;500;10.00
1725347914.273;500;10.00
1725347914.323;500;10.00
1725347917.395;50;40.00
1725347917.446;50;40.00
1725347917.495;50;40.00
1725347917.546;50;40.00
1725347917.596;50;40.00
1725347917.645;50;40.00
1725347917.695;50;40.00
1725347917.745;50;40.00
1725347917.795;50;40.00
1725347917.846;50;40.00
1725347917.896;50;40.00
1725347917.945;50;40.00
1725347917.996;50;40.00
1725347918.045;50;40.00
1725347918.097;50;40.00
1725347918.147;50;40.00
1725347918.197;50;40.00
1725347918.247;50;40.00
