UnixTimestamp;Microseconds;MilliAmpere;BaseValue
1724848299.131;500;10.00
1724848299.178;500;10.00
1724848299.228;500;10.00
1724848299.278;500;10.00
1724848299.329;500;10.00
1724848299.379;500;10.00
1724848299.428;500;10.00
1724848299.480;500;10.00
1724848299.529;500;10.00
1724848299.580;500;10.00
1724848299.629;500;10.00
1724848299.681;500;10.00
1724848299.731;500;10.00
1724848299.780;500;10.00
1724848299.832;500;10.00
1724848299.882;500;10.00
1724848299.933;500;10.00
1724848299.983;500;10.00
1724848300.032;500;10.00
1724848300.083;500;10.00
1724848300.132;500;10.00
1724848300.184;500;10.00
1724848300.233;500;10.00
1724848300.283;500;10.00
1724848300.334;500;10.00
1724848300.383;500;10.00
1724848300.435;500;10.00
1724848300.484;500;10.00
1724848603.001;500;10.00
1724848603.051;500;10.00
1724848603.101;500;10.00
1724848603.151;500;10.00
1724848603.201;500;10.00
1724848603.251;500;10.00
1724848603.301;500;10.00
1724848603.351;500;10.00
1724848603.401;500;10.00
1724848603.451;500;10.00
1724848603.501;500;10.00
1724848603.551;500;10.00
1724848603.601;500;10.00
1724848603.652;500;10.00
1724848603.702;500;10.00
1724848603.752;500;10.00
1724848603.801;500;10.00
1724848603.852;500;10.00
1724848603.902;500;10.00
1724848603.952;500;10.00
1724848604.003;500;10.00
1724848727.322;500;10.00
1724848727.372;500;10.00
1724848727.423;500;10.00
1724848727.473;500;10.00
1724848727.523;500;10.00
1724848727.573;500;10.00
1724848727.623;500;10.00
1724848727.672;500;10.00
1724848727.723;500;10.00
1724848727.774;500;10.00
1724848727.824;500;10.00
1724848727.873;500;10.00
1724848727.924;500;10.00
1724848727.974;500;10.00
1724848728.023;500;10.00
1724848728.074;500;10.00
1724848728.125;500;10.00
1724848728.175;500;10.00
1724848728.225;500;10.00
1724848728.276;500;10.00
1724848728.325;500;10.00
1724848728.377;500;10.00
1724848728.425;500;10.00
1724848728.475;500;10.00
1724848728.525;500;10.00
1724848728.574;500;10.00
1724848728.626;500;10.00
1724848728.676;500;10.00
1724848728.727;500;10.00
1724848728.777;500;10.00
1724848728.826;500;10.00
1724848728.877;500;10.00
1724848728.927;500;10.00
1724848728.978;500;10.00
1724848745.347;500;10.00
1724848745.398;500;10.00
1724848745.447;500;10.00
1724848745.498;500;10.00
1724848745.548;500;10.00
1724848745.597;500;10.00
1724848745.649;500;10.00
1724848745.699;500;10.00
1724848745.749;500;10.00
1724848745.800;500;10.00
1724848745.849;500;10.00
1724848745.899;500;10.00
1724848745.950;500;10.00
1724848746.000;500;10.00
1724848746.050;500;10.00
1724848746.102;500;10.00
1724848746.150;500;10.00
1724848746.199;500;10.00
1724848746.250;500;10.00
1724848746.300;500;10.00
1724848746.351;500;10.00
1724848746.400;500;10.00
1724848746.450;500;10.00
1724848746.500;500;10.00
1724848746.551;500;10.00
1724848746.600;500;10.00
1724848746.652;500;10.00
1724848746.702;500;10.00
1724848746.751;500;10.00
1724848746.801;500;10.00
1724848746.851;500;10.00
1724848746.901;500;10.00
1724848746.951;500;10.00
1724848747.001;500;10.00
1724848747.051;500;10.00
1724848747.102;500;10.00
1724848747.152;500;10.00
1724848771.090;500;10.00
1724848771.140;500;10.00
1724848771.191;500;10.00
1724848771.240;500;10.00
1724848771.290;500;10.00
1724848771.340;500;10.00
1724848771.391;500;10.00
1724848771.441;500;10.00
1724848771.490;500;10.00
1724848771.541;500;10.00
1724848771.590;500;10.00
1724848771.643;500;10.00
1724848771.691;500;10.00
1724848771.741;500;10.00
1724848771.791;500;10.00
1724848771.841;500;10.00
1724848771.894;500;10.00
1724848771.941;500;10.00
1724848771.991;500;10.00
1724848772.041;500;10.00
1724848772.092;500;10.00
1724848772.141;500;10.00
1724848772.191;500;10.00
1724848772.241;500;10.00
1724848772.291;500;10.00
1724848772.342;500;10.00
1724848772.391;500;10.00
1724848772.441;500;10.00
1724848772.491;500;10.00
1724848772.542;500;10.00
1724848772.592;500;10.00
1724848772.641;500;10.00
1724848772.695;500;10.00
1724848772.742;500;10.00
1724848772.793;500;10.00
1724848772.844;500;10.00
1724848772.894;500;10.00
1724848772.944;500;10.00
1724848772.993;500;10.00
1724848773.044;500;10.00
1724848773.096;500;10.00
1724848773.143;500;10.00
1724848773.193;500;10.00
1724848773.243;500;10.00
1724848773.295;500;10.00
1724848787.239;500;10.00
1724848787.289;500;10.00
1724848787.348;500;10.00
1724848787.389;500;10.00
1724848787.439;500;10.00
1724848787.489;500;10.00
1724848787.542;500;10.00
1724848787.589;500;10.00
1724848787.639;500;10.00
1724848787.689;500;10.00
1724848787.739;500;10.00
1724848787.798;500;10.00
1724848787.841;500;10.00
1724848787.890;500;10.00
1724848787.941;500;10.00
1724848787.991;500;10.00
1724848788.040;500;10.00
1724848788.091;500;10.00
1724848788.141;500;10.00
1724848788.191;500;10.00
1724848788.240;500;10.00
1724848788.291;500;10.00
1724848788.340;500;10.00
1724848788.391;500;10.00
1724848788.446;500;10.00
1724848788.491;500;10.00
1724848788.541;500;10.00
1724848788.591;500;10.00
1724848788.641;500;10.00
1724848788.691;500;10.00
1724848788.741;500;10.00
1724848788.791;500;10.00
1724848788.851;500;10.00
1724848788.891;500;10.00
1724848788.947;500;10.00
1724848788.995;500;10.00
1724848789.042;500;10.00
1724848789.098;500;10.00
1724848789.147;500;10.00
1724848804.120;300;10.00
1724848804.170;300;10.00
1724848804.221;300;10.00
1724848804.271;300;10.00
1724848804.321;300;10.00
1724848804.371;300;10.00
1724848804.421;300;10.00
1724848804.471;300;10.00
1724848804.521;300;10.00
1724848804.571;300;10.00
1724848804.621;300;10.00
1724848804.671;300;10.00
1724848804.721;300;10.00
1724848804.771;300;10.00
1724848804.822;300;10.00
1724848804.874;300;10.00
1724848804.922;300;10.00
1724848804.972;300;10.00
1724848805.022;300;10.00
1724848805.072;300;10.00
1724848805.122;300;10.00
1724848805.172;300;10.00
1724848805.223;300;10.00
1724848805.274;300;10.00
1724848805.323;300;10.00
1724848805.374;300;10.00
1724848805.425;300;10.00
1724848805.475;300;10.00
1724848805.525;300;10.00
1724848805.574;300;10.00
1724848805.624;300;10.00
1724848805.676;300;10.00
1724848805.725;300;10.00
1724848805.775;300;10.00
1724848805.826;300;10.00
1724848805.875;300;10.00
1724848805.927;300;10.00
1724848805.976;300;10.00
1724848806.025;300;10.00
1724848951.254;500;10.00
1724848951.304;500;10.00
1724848951.354;500;10.00
1724848951.404;500;10.00
1724848951.454;500;10.00
1724848951.505;500;10.00
1724848951.555;500;10.00
1724848951.605;500;10.00
1724848951.655;500;10.00
1724848951.705;500;10.00
1724848951.755;500;10.00
1724848951.806;500;10.00
1724848951.855;500;10.00
1724848951.906;500;10.00
1724848951.956;500;10.00
1724848952.007;500;10.00
1724848952.057;500;10.00
1724848952.107;500;10.00
1724848952.156;500;10.00
1724848952.208;500;10.00
1724848952.258;500;10.00
1724848952.308;500;10.00
1724848952.358;500;10.00
1724848952.408;500;10.00
1724849039.081;500;5.00
1724849039.131;500;5.00
1724849039.181;500;5.00
1724849039.231;500;5.00
1724849039.281;500;5.00
1724849039.331;500;5.00
1724849039.381;500;5.00
1724849039.431;500;5.00
1724849039.481;500;5.00
1724849039.531;500;5.00
1724849039.582;500;5.00
1724849039.632;500;5.00
1724849039.683;500;5.00
1724849039.732;500;5.00
1724849039.781;500;5.00
1724849039.832;500;5.00
1724849039.882;500;5.00
1724849039.932;500;5.00
1724849039.982;500;5.00
1724849040.032;500;5.00
1724849040.083;500;5.00
1724849040.132;500;5.00
1724849040.182;500;5.00
1724849040.232;500;5.00
1724849040.283;500;5.00
1724849040.333;500;5.00
1724849040.384;500;5.00
1724849040.434;500;5.00
1724849040.484;500;5.00
1724849040.534;500;5.00
1724849040.584;500;5.00
1724849040.634;500;5.00
1724849040.684;500;5.00
1724849040.734;500;5.00
1724849040.784;500;5.00
1724849040.834;500;5.00
1724849040.884;500;5.00
1724849040.934;500;5.00
1724849054.141;500;5.00
1724849054.191;500;5.00
1724849054.241;500;5.00
1724849054.292;500;5.00
1724849054.342;500;5.00
1724849054.392;500;5.00
1724849054.441;500;5.00
1724849054.491;500;5.00
1724849054.541;500;5.00
1724849054.592;500;5.00
1724849054.642;500;5.00
1724849054.693;500;5.00
1724849054.742;500;5.00
1724849054.792;500;5.00
1724849054.842;500;5.00
1724849054.892;500;5.00
1724849054.942;500;5.00
1724849054.992;500;5.00
1724849055.042;500;5.00
1724849055.093;500;5.00
1724849055.143;500;5.00
1724849055.194;500;5.00
1724849055.243;500;5.00
1724849055.294;500;5.00
1724849055.344;500;5.00
1724849055.394;500;5.00
1724849055.444;500;5.00
1724849055.495;500;5.00
1724849055.545;500;5.00
1724849055.595;500;5.00
1724849055.646;500;5.00
1724849055.696;500;5.00
1724849055.746;500;5.00
1724849055.796;500;5.00
1724849055.847;500;5.00
1724849055.896;500;5.00
1724849055.947;500;5.00
1724849055.996;500;5.00
1724849056.048;500;5.00
1724849056.097;500;5.00
1724849056.148;500;5.00
1724849063.458;500;10.00
1724849063.509;500;10.00
1724849063.559;500;10.00
1724849063.609;500;10.00
1724849063.659;500;10.00
1724849063.721;500;10.00
1724849063.762;500;10.00
1724849063.809;500;10.00
1724849063.859;500;10.00
1724849063.910;500;10.00
1724849063.961;500;10.00
1724849064.010;500;10.00
1724849064.060;500;10.00
1724849064.110;500;10.00
1724849064.160;500;10.00
1724849064.210;500;10.00
1724849064.261;500;10.00
1724849064.311;500;10.00
1724849064.362;500;10.00
1724849064.411;500;10.00
1724849064.461;500;10.00
1724849064.513;500;10.00
1724849064.561;500;10.00
1724849064.611;500;10.00
1724849064.661;500;10.00
1724849064.712;500;10.00
1724849064.762;500;10.00
1724849064.812;500;10.00
1724849064.862;500;10.00
1724849064.912;500;10.00
1724849123.787;200;10.00
1724849123.837;200;10.00
1724849123.887;200;10.00
1724849123.937;200;10.00
1724849123.987;200;10.00
1724849124.036;200;10.00
1724849124.088;200;10.00
1724849124.138;200;10.00
1724849124.189;200;10.00
1724849124.239;200;10.00
1724849124.289;200;10.00
1724849124.344;200;10.00
1724849124.389;200;10.00
1724849124.439;200;10.00
1724849124.489;200;10.00
1724849124.539;200;10.00
1724849124.591;200;10.00
1724849124.648;200;10.00
1724849124.689;200;10.00
1724849124.748;200;10.00
1724849124.789;200;10.00
1724849124.840;200;10.00
1724849124.890;200;10.00
1724849124.940;200;10.00
1724849124.990;200;10.00
1724849125.047;200;10.00
1724849125.090;200;10.00
1724849125.139;200;10.00
1724849125.190;200;10.00
1724849125.243;200;10.00
1724849125.289;200;10.00
1724849125.339;200;10.00
1724849125.390;200;10.00
1724849125.440;200;10.00
1724849125.490;200;10.00
1724849125.540;200;10.00
1724849125.590;200;10.00
1724849125.640;200;10.00
1724849125.690;200;10.00
1724849125.741;200;10.00
1724849125.791;200;10.00
1724849125.840;200;10.00
1724849125.890;200;10.00
1724849128.375;200;10.00
1724849128.425;200;10.00
1724849128.475;200;10.00
1724849128.525;200;10.00
1724849128.575;200;10.00
1724849128.625;200;10.00
1724849128.676;200;10.00
1724849128.725;200;10.00
1724849128.777;200;10.00
1724849128.826;200;10.00
1724849128.877;200;10.00
1724849128.927;200;10.00
1724849128.977;200;10.00
1724849129.027;200;10.00
1724849129.077;200;10.00
1724849129.127;200;10.00
1724849129.178;200;10.00
1724849129.228;200;10.00
1724849129.278;200;10.00
1724849129.328;200;10.00
1724849129.378;200;10.00
1724849129.429;200;10.00
