UnixTimestamp;Microseconds;MilliAmpere;BaseValue
1739805356.563;300;14.25;34777.07
1739805356.610;300;14.25;34777.07
1739805356.710;300;15.23;35966.46
1739805356.761;300;15.23;35966.46
1739805356.811;300;16.76;37831.73
1739805356.860;300;16.76;37831.73
1739805356.910;300;17.34;38533.87
1739805356.960;300;17.34;38533.87
1739805357.011;300;17.75;39027.46
1739805357.061;300;17.75;39027.46
1739805357.110;300;17.19;38356.27
1739805357.160;300;17.19;38356.27
1739805357.211;300;17.72;38992.54
1739805357.260;300;17.72;38992.54
1739805357.312;300;15.72;36568.80
1739805357.362;300;15.72;36568.80
1739805357.413;300;17.21;38374.40
1739805357.463;300;15.02;35707.20
1739805357.513;300;15.02;35707.20
1739805357.563;300;16.35;37331.93
1739805357.612;300;16.35;37331.93
1739805357.663;300;13.92;34373.54
1739805357.714;300;13.92;34373.54
1739805357.763;300;16.59;37621.07
1739805357.813;300;16.59;37621.07
1739805357.864;300;17.51;38745.73
1739805357.914;300;17.51;38745.73
1739805357.963;300;17.75;39033.07
1739805358.014;300;17.27;38445.33
1739805358.064;300;15.88;36752.00
1739805358.114;300;15.88;36752.00
1739805358.164;300;17.21;38369.87
1739805358.214;300;14.43;34997.20
1739805358.264;300;14.43;34997.20
1739805358.314;300;16.08;36996.27
1739805358.364;300;16.08;36996.27
1739805358.414;300;13.87;34318.13
1739805358.464;300;13.87;34318.13
1739805358.514;300;13.77;34192.54
1739805358.564;300;13.77;34192.54
1739805358.613;300;17.37;38573.87
1739805358.664;300;15.06;35762.46
1739805358.714;300;15.06;35762.46
1739805358.864;300;14.55;35141.07
1739805358.914;300;14.55;35141.07
1739805358.964;300;17.87;39173.33
1739805359.014;300;17.87;39173.33
1739805359.064;300;16.01;36920.67
1739805359.114;300;16.01;36920.67
1739805359.164;300;16.44;37441.07
1739805359.214;300;16.44;37441.07
1739805359.264;300;17.76;39038.67
1739805359.314;300;17.76;39038.67
1739805359.364;300;16.78;37856.67
1739805359.414;300;16.78;37856.67
1739805359.464;300;15.15;35873.33
1739805359.514;300;15.15;35873.33
1739805359.565;300;15.23;35964.54
1739805359.615;300;15.23;35964.54
1739805359.664;300;17.46;38674.93
1739805359.714;300;17.19;38350.40
1739805359.764;300;17.19;38350.40
1739805359.815;300;17.64;38903.20
1739805359.865;300;17.64;38903.20
1739805359.915;300;14.56;35152.20
1739805359.965;300;14.56;35152.20
1739805360.016;300;17.90;39213.87
1739805360.065;300;17.90;39213.87
1739805360.115;300;16.49;37501.20
1739805360.166;300;16.49;37501.20
1739805360.215;300;17.76;39040.00
1739805368.393;300;13.96;34426.67
1739805368.444;300;13.96;34426.67
1739805368.493;300;16.31;37283.33
1739805368.543;300;17.52;38757.60
1739805368.593;300;17.52;38757.60
1739805368.643;300;17.10;38243.46
1739805368.693;300;17.10;38243.46
1739805368.743;300;17.10;38243.46
1739805368.794;300;13.85;34289.73
1739805368.844;300;17.17;38324.54
1739805368.894;300;17.17;38324.54
1739805368.944;300;17.86;39162.67
1739805368.993;300;17.86;39162.67
1739805369.043;300;16.85;37935.46
1739805369.093;300;16.85;37935.46
1739805369.143;300;16.85;37935.46
1739805369.193;300;16.85;37935.46
1739805369.243;300;16.45;37448.13
1739805369.293;300;16.45;37448.13
1739805369.343;300;16.45;37448.13
1739805369.394;300;17.38;38582.67
1739805369.444;300;17.38;38582.67
1739805369.494;300;17.82;39116.54
1739805369.544;300;17.82;39116.54
1739805369.594;300;17.39;38597.87
1739805369.644;300;17.39;38597.87
1739805369.694;300;15.52;36325.46
1739805369.744;300;15.52;36325.46
1739805369.794;300;17.70;38969.07
1739805369.844;300;17.70;38969.07
1739805369.894;300;14.79;35437.60
1739805369.944;300;14.79;35437.60
1739805369.993;300;17.49;38718.93
1739805370.044;300;16.63;37664.54
1739805370.093;300;17.00;38116.54
1739805370.143;300;17.86;39160.27
1739805370.194;300;17.86;39160.27
1739805370.244;300;17.44;38660.27
1739805370.294;300;17.44;38660.27
1739805370.344;300;15.84;36711.46
1739805370.394;300;15.84;36711.46
1739805370.443;300;14.20;34709.73
1739805370.495;300;14.20;34709.73
1739805370.545;300;17.83;39128.54
1739805370.602;300;17.83;39128.54
1739805370.645;300;14.73;35361.46
1739805370.695;300;14.73;35361.46
1739805370.745;300;17.93;39253.07
1739805370.795;300;17.93;39253.07
1739805370.845;300;14.89;35547.54
1739805370.895;300;17.25;38426.07
1739805370.945;300;17.25;38426.07
1739805370.994;300;16.61;37645.07
1739805371.045;300;16.61;37645.07
1739805371.095;300;16.83;37909.33
1739805371.145;300;16.83;37909.33
1739805371.295;300;13.83;34261.60
1739805371.345;300;13.83;34261.60
1739805371.395;300;16.50;37508.80
1739805371.445;300;16.50;37508.80
1739805371.495;300;14.86;35513.33
1739805371.546;300;14.86;35513.33
1739805371.595;300;16.36;37337.33
1739805371.645;300;16.36;37337.33
1739805371.695;300;17.85;39155.20
1739805371.745;300;17.85;39155.20
1739805371.795;300;16.40;37389.60
1739805371.845;300;16.40;37389.60
1739805371.895;300;16.40;37389.60
1739805371.945;300;14.68;35292.00
1739805371.995;300;14.68;35292.00
1739805380.431;300;13.72;34131.07
1739805380.481;300;13.72;34131.07
1739805380.532;300;13.85;34288.27
1739805380.582;300;13.85;34288.27
1739805380.632;300;15.21;35937.07
1739805380.682;300;15.21;35937.07
1739805380.732;300;15.47;36258.67
1739805380.782;300;17.52;38748.54
1739805380.832;300;17.52;38748.54
1739805380.882;300;17.56;38804.27
1739805380.932;300;17.56;38804.27
1739805380.982;300;17.69;38960.80
1739805381.032;300;17.69;38960.80
1739805381.082;300;17.81;39102.93
1739805381.133;300;17.81;39102.93
1739805381.182;300;13.98;34447.46
1739805381.232;300;13.98;34447.46
1739805381.282;300;16.59;37624.00
1739805381.333;300;16.59;37624.00
1739805381.383;300;17.73;39004.00
1739805381.434;300;17.73;39004.00
1739805381.484;300;17.38;38581.33
1739805381.533;300;17.24;38410.13
1739805381.583;300;16.39;37376.00
1739805381.633;300;16.39;37376.00
1739805381.683;300;17.39;38589.46
1739805381.734;300;15.51;36309.87
1739805381.784;300;15.51;36309.87
1739805381.834;300;14.00;34466.13
1739805381.884;300;14.44;35001.07
1739805381.934;300;16.08;37006.27
1739805381.984;300;16.08;37006.27
1739805382.035;300;17.82;39112.54
1739805382.084;300;17.95;39276.80
1739805382.135;300;17.95;39276.80
1739805382.185;300;17.44;38652.00
1739805382.235;300;17.44;38652.00
1739805382.285;300;16.93;38031.67
1739805382.334;300;16.93;38031.67
1739805382.385;300;16.89;37988.33
1739805382.435;300;16.89;37988.33
1739805382.485;300;16.07;36987.13
1739805382.535;300;16.07;36987.13
