UnixTimestamp;Microseconds;MilliAmpere;BaseValue
1737042160.063;145;20.00;36371.73
1737042160.110;141;20.00;35453.33
1737042160.160;141;20.00;35453.33
1737042160.212;152;20.00;38395.20
1737042160.261;152;20.00;38395.20
1737042160.311;152;20.00;38395.20
1737042160.361;166;20.00;42068.67
1737042160.412;160;20.00;40366.00
1737042160.462;160;20.00;40366.00
1737042160.512;157;20.00;39674.13
1737042160.562;170;20.00;43118.00
1737042160.613;170;20.00;43118.00
1737042160.662;154;20.00;38864.73
1737042160.712;168;20.00;42666.54
1737042160.763;168;20.00;42666.54
1737042160.812;144;20.00;36214.67
1737042160.863;142;20.00;35724.54
1737042160.913;142;20.00;35724.54
1737042160.963;140;20.00;35168.40
1737042161.012;173;20.00;43912.73
1737042161.063;173;20.00;43912.73
1737042161.113;147;20.00;36892.67
1737042161.163;145;20.00;36398.13
1737042161.213;145;20.00;36398.13
1737042161.264;157;20.00;39746.33
1737042161.314;162;20.00;41056.33
1737042161.364;162;20.00;41056.33
1737042161.414;151;20.00;38171.33
1737042161.463;150;20.00;37830.93
1737042161.514;150;20.00;37830.93
1737042161.565;146;20.00;36742.80
1737042161.614;146;20.00;36742.80
1737042161.664;146;20.00;36742.80
1737042161.714;147;20.00;37074.73
1737042161.764;147;20.00;37074.73
1737042161.815;147;20.00;37074.73
1737042161.865;153;20.00;38581.87
1737042161.915;153;20.00;38581.87
1737042161.964;153;20.00;38581.87
1737042162.014;146;20.00;36697.20
1737042162.064;146;20.00;36697.20
1737042162.114;146;20.00;36697.20
1737042162.166;151;20.00;38043.46
1737042162.217;155;20.00;39109.07
1737042162.266;155;20.00;39109.07
1737042162.316;165;20.00;41742.40
1737042162.366;165;20.00;41742.40
1737042162.417;165;20.00;41742.40
1737042162.467;169;20.00;42930.27
1737042162.516;169;20.00;42930.27
1737042162.567;169;20.00;42930.27
1737042162.616;159;20.00;40140.40
1737042162.667;159;20.00;40140.40
1737042162.718;159;20.00;40140.40
1737042162.767;161;20.00;40767.40
1737042162.818;161;20.00;40767.40
1737042162.868;161;20.00;40767.40
1737042162.918;157;20.00;39751.46
1737042162.968;157;20.00;39751.46
1737042163.018;157;20.00;39751.46
1737042163.068;149;20.00;37461.20
1737042163.117;168;20.00;42517.80
1737042163.168;168;20.00;42517.80
1737042163.218;167;20.00;42474.40
1737042163.267;149;20.00;37595.13
1737042163.318;149;20.00;37595.13
1737042163.367;160;20.00;40428.87
1737042163.418;143;20.00;35796.27
1737042163.469;143;20.00;35796.27
1737042163.518;141;20.00;35234.40
1737042163.568;141;20.00;35234.40
1737042163.618;141;20.00;35234.40
1737042163.670;155;20.00;39124.33
1737042173.300;150;20.00;37745.73
1737042173.349;150;20.00;37745.73
1737042173.400;150;20.00;37745.73
1737042173.449;144;20.00;36088.54
1737042173.500;144;20.00;36088.54
1737042173.549;172;20.00;43725.46
1737042173.600;172;20.00;43725.46
1737042173.649;172;20.00;43725.46
1737042173.700;157;20.00;39705.87
1737042173.749;157;20.00;39705.87
1737042173.800;157;20.00;39705.87
1737042173.850;154;20.00;38832.20
1737042173.900;154;20.00;38832.20
1737042173.950;154;20.00;38832.20
1737042174.001;150;20.00;37870.00
1737042174.051;150;20.00;37870.00
1737042174.101;150;20.00;37870.00
1737042174.150;142;20.00;35497.46
1737042174.202;142;20.00;35497.46
1737042174.252;153;20.00;38538.87
1737042174.302;155;20.00;39142.87
1737042174.352;155;20.00;39142.87
1737042174.402;155;20.00;39142.87
1737042174.452;159;20.00;40222.67
1737042174.501;159;20.00;40222.67
1737042174.552;159;20.00;40222.67
1737042174.601;152;20.00;38357.46
1737042174.652;152;20.00;38357.46
1737042174.702;152;20.00;38357.46
1737042174.752;173;20.00;44014.00
1737042174.802;173;20.00;44014.00
1737042174.852;150;20.00;37907.60
1737042174.902;150;20.00;37907.60
1737042174.953;150;20.00;37907.60
1737042175.002;166;20.00;42131.87
1737042175.052;163;20.00;41390.00
1737042175.102;163;20.00;41390.00
1737042175.158;147;20.00;37001.87
1737042175.205;144;20.00;36273.07
1737042175.255;144;20.00;36273.07
1737042175.305;144;20.00;36273.07
1737042175.356;159;20.00;40313.07
1737042175.406;157;20.00;39615.07
1737042175.456;157;20.00;39615.07
1737042175.506;165;20.00;41804.67
1737042175.556;156;20.00;39318.07
1737042175.606;156;20.00;39318.07
1737042175.656;156;20.00;39318.07
1737042175.706;169;20.00;42995.33
1737042175.756;169;20.00;42995.33
1737042175.806;169;20.00;42995.33
1737042175.857;168;20.00;42524.54
1737042175.906;161;20.00;40693.00
1737042175.956;161;20.00;40693.00
1737042176.006;161;20.00;40693.00
1737042176.056;159;20.00;40318.13
1737042176.106;172;20.00;43775.80
1737042176.156;172;20.00;43775.80
1737042176.207;172;20.00;43775.80
1737042176.257;139;20.00;34695.73
1737042176.306;156;20.00;39509.93
1737042176.357;156;20.00;39509.93
1737042176.407;156;20.00;39509.93
1737042176.457;151;20.00;38110.33
1737042176.507;158;20.00;39947.93
1737042176.557;158;20.00;39947.93
1737042176.607;158;20.00;39947.93
1737042176.658;169;20.00;42830.13
1737042176.708;169;20.00;42830.13
1737042176.757;169;20.00;42830.13
1737042176.808;156;20.00;39451.27
1737042176.857;156;20.00;39451.27
1737042176.907;156;20.00;39451.27
1737042186.566;151;20.00;38120.46
1737042186.616;151;20.00;38120.46
1737042186.666;166;20.00;42066.67
1737042186.716;166;20.00;42066.67
1737042186.767;172;20.00;43786.67
1737042186.816;157;20.00;39540.20
1737042186.867;157;20.00;39540.20
1737042186.917;168;20.00;42622.67
1737042186.967;157;20.00;39556.00
1737042187.017;157;20.00;39556.00
1737042187.067;164;20.00;41473.93
1737042187.118;150;20.00;37719.60
1737042187.167;150;20.00;37719.60
1737042187.218;150;20.00;37719.60
1737042187.268;168;20.00;42618.73
1737042187.319;168;20.00;42618.73
1737042187.368;168;20.00;42618.73
1737042187.419;160;20.00;40583.27
1737042187.469;160;20.00;40583.27
1737042187.519;160;20.00;40583.27
1737042187.569;158;20.00;39822.87
1737042187.619;158;20.00;39822.87
1737042187.669;158;20.00;39822.87
1737042187.719;161;20.00;40746.60
1737042187.769;161;20.00;40746.60
1737042187.819;161;20.00;40746.60
1737042187.870;160;20.00;40598.13
1737042187.920;160;20.00;40598.13
1737042187.969;160;20.00;40598.13
1737042188.019;150;20.00;37713.87
1737042188.070;143;20.00;35931.60
1737042188.119;143;20.00;35931.60
1737042188.170;143;20.00;35887.40
1737042188.369;156;20.00;39283.40
1737042188.420;156;20.00;39283.40
1737042188.470;156;20.00;39283.40
1737042188.520;170;20.00;43285.07
1737042188.570;170;20.00;43285.07
1737042188.621;167;20.00;42303.80
1737042188.671;159;20.00;40125.33
1737042188.722;169;20.00;42939.60
1737042188.771;169;20.00;42939.60
1737042188.822;169;20.00;42939.60
1737042188.872;148;20.00;37255.87
1737042188.923;148;20.00;37255.87
1737042188.972;148;20.00;37255.87
1737042189.022;169;20.00;43025.46
1737042189.072;159;20.00;40290.40
1737042189.122;159;20.00;40290.40
1737042189.173;159;20.00;40290.40
1737042189.222;163;20.00;41286.93
1737042189.273;163;20.00;41286.93
1737042189.323;163;20.00;41286.93
1737042189.373;146;20.00;36669.00
1737042189.423;147;20.00;36894.67
1737042189.473;147;20.00;36894.67
1737042189.524;147;20.00;36894.67
1737042189.574;167;20.00;42464.20
1737042189.624;167;20.00;42464.20
1737042189.674;167;20.00;42464.20
1737042189.724;156;20.00;39373.07
1737042189.774;149;20.00;37588.87
1737042189.824;149;20.00;37588.87
1737042189.874;149;20.00;37588.87
1737042189.923;166;20.00;42151.33
1737042189.974;139;20.00;34884.27
1737042190.024;139;20.00;34884.27
1737042190.074;154;20.00;38730.46
1737042190.124;143;20.00;35894.13
1737042190.174;147;20.00;36844.46
1737042190.223;147;20.00;36844.46
1737042190.274;171;20.00;43406.20
1737042190.324;157;20.00;39799.67
1737042190.374;157;20.00;39799.67
1737042190.424;155;20.00;39252.27
1737042190.474;142;20.00;35565.33
1737042190.523;142;20.00;35565.33
1737042190.574;143;20.00;35949.60
1737042190.624;161;20.00;40653.93
1737042387.733;145;10.00;36530.40
1737042387.783;145;10.00;36530.40
1737042387.832;144;10.00;36160.54
1737042387.883;139;10.00;34815.20
1737042387.933;139;10.00;34815.20
1737042387.983;139;10.00;34815.20
1737042388.033;167;10.00;42339.73
1737042388.083;167;10.00;42339.73
1737042388.132;167;10.00;42339.73
1737042388.183;171;10.00;43356.87
1737042388.233;171;10.00;43356.87
1737042388.283;171;10.00;43356.87
1737042388.332;170;10.00;43072.07
1737042388.383;170;10.00;43072.07
1737042388.433;170;10.00;43072.07
1737042388.484;168;10.00;42695.93
1737042388.533;178;10.00;45277.20
1737042388.583;178;10.00;45277.20
1737042388.634;161;10.00;40858.46
1737042388.683;161;10.00;40858.46
1737042388.735;161;10.00;40858.46
1737042388.785;169;10.00;42883.27
1737042388.835;169;10.00;42883.27
1737042388.885;169;10.00;42883.27
1737042388.934;168;10.00;42658.67
1737042388.985;161;10.00;40737.93
1737042389.034;161;10.00;40737.93
1737042389.084;161;10.00;40737.93
1737042389.135;160;10.00;40403.46
1737042389.185;160;10.00;40403.46
1737042389.235;160;10.00;40403.46
1737042389.285;144;10.00;36253.60
1737042389.335;168;10.00;42723.60
1737042389.387;168;10.00;42723.60
1737042389.437;168;10.00;42604.46
1737042389.486;156;10.00;39373.20
1737042389.536;156;10.00;39373.20
1737042389.587;156;10.00;39373.20
1737042389.637;168;10.00;42571.93
1737042389.686;168;10.00;42695.87
1737042389.737;168;10.00;42695.87
1737042389.786;167;10.00;42330.87
1737042389.837;143;10.00;35866.93
1737042389.887;143;10.00;35866.93
1737042389.936;143;10.00;35866.93
1737042389.987;153;10.00;38575.73
1737042390.037;155;10.00;39017.80
1737042390.086;155;10.00;39017.80
1737042390.137;177;10.00;45107.60
1737042390.186;177;10.00;45107.60
1737042390.237;177;10.00;45107.60
1737042390.286;173;10.00;44130.73
1737042390.337;155;10.00;39165.73
1737042390.387;155;10.00;39165.73
1737042390.440;175;10.00;44536.33
1737042390.487;160;10.00;40348.80
