UnixTimestamp;Microseconds;MilliAmpere;BaseValue
1739900956.668;400;13.81;36912.93
1739900956.716;400;13.81;36912.93
1739900956.766;400;13.81;36912.93
1739900957.118;400;14.35;38761.33
1739900957.167;400;14.35;38761.33
1739900957.217;400;14.06;37779.07
1739900957.668;400;14.56;39493.87
1739900957.717;400;14.56;39493.87
1739900957.767;400;14.49;39250.00
1739900957.818;400;14.27;38482.80
1739900957.868;400;14.43;39059.73
1739900957.917;400;13.94;37361.73
1739900957.968;400;13.94;37361.73
1739900958.018;400;15.39;42334.67
1739900958.067;400;15.39;42334.67
1739900958.118;400;14.22;38325.00
1739900958.167;400;14.67;39867.46
1739900958.219;400;14.67;39867.46
1739900958.269;400;15.72;43479.20
1739900958.319;400;15.72;43479.20
1739900958.570;400;13.82;36949.07
1739900958.620;400;13.82;36949.07
1739900958.669;400;14.76;40180.67
1739900958.720;400;14.76;40180.67
1739900958.770;400;14.50;39295.80
1739900958.820;400;13.92;37306.80
1739900958.870;400;13.92;37306.80
1739900958.921;400;13.71;36588.80
1739900958.970;400;13.71;36588.80
1739900959.022;400;15.22;41738.20
1739900959.072;400;15.22;41738.20
1739900959.122;400;14.39;38895.07
1739900959.171;400;14.39;38895.07
1739900959.221;400;15.23;41789.60
1739900968.636;400;13.84;37005.33
1739900968.686;400;13.84;37005.33
1739900968.736;400;15.28;41945.20
1739900968.785;400;15.28;41945.20
1739900968.836;400;14.51;39311.60
1739900968.886;400;14.51;39311.60
1739900968.936;400;14.07;37826.46
1739900968.986;400;14.07;37826.46
1739900969.087;400;14.43;39032.27
1739900969.137;400;14.43;39032.27
1739900969.187;400;14.04;37692.13
1739900969.242;400;14.04;37692.13
1739900969.288;400;15.31;42051.73
1739900969.339;400;15.31;42051.73
1739900969.389;400;14.01;37588.00
1739900969.439;400;15.47;42624.40
1739900969.489;400;15.47;42624.40
1739900969.538;400;14.43;39061.20
1739900969.589;400;14.43;39061.20
1739900969.639;400;14.73;40083.20
1739900969.689;400;14.73;40083.20
1739900969.738;400;14.50;39289.67
1739900969.789;400;14.07;37813.07
1739900969.839;400;14.07;37813.07
1739900969.889;400;14.86;40506.40
1739900969.939;400;14.86;40506.40
1739900969.989;400;13.99;37548.40
1739900970.039;400;13.99;37548.40
1739900970.089;400;15.48;42631.20
1739900970.139;400;16.24;45247.80
1739900970.189;400;16.24;45247.80
1739900970.239;400;15.04;41153.73
1739900970.289;400;15.04;41153.73
1739900970.339;400;13.95;37387.20
1739900970.389;400;13.95;37387.20
1739900970.439;400;14.22;38335.46
1739900970.489;400;14.72;40034.80
1739900970.540;400;14.72;40034.80
1739900970.590;400;13.73;36636.73
1739900970.639;400;13.73;36636.73
1739900970.689;400;14.62;39705.07
1739900970.739;400;14.62;39705.07
1739900970.789;400;13.85;37072.40
1739900970.839;400;13.85;37072.40
1739900970.889;400;14.72;40039.13
1739900970.939;400;14.72;40039.13
1739900970.989;400;13.87;37128.27
1739900971.039;400;15.12;41416.00
1739900971.089;400;15.12;41416.00
1739900971.139;400;14.88;40580.13
1739900971.189;400;14.88;40580.13
1739900971.239;400;14.31;38644.00
1739900971.289;400;14.31;38644.00
1739900971.338;400;15.50;42719.87
