UnixTimestamp;Microseconds;MilliAmpere;BaseValue
1738599651.427;350;8.46;35614.67
1738599651.474;350;8.46;35614.67
1738599651.576;350;8.41;35456.27
1738599651.625;350;8.41;35456.27
1738599651.675;350;9.40;39157.20
1738599651.725;350;9.40;39157.20
1738599651.776;350;10.00;41406.80
1738599651.825;350;9.84;40806.93
1738599651.875;350;9.84;40806.93
1738599651.925;350;9.99;41389.33
1738599651.976;350;9.99;41389.33
1738599652.026;350;9.99;41389.33
1738599652.076;350;10.45;43119.20
1738599652.125;350;10.45;43119.20
1738599652.176;350;10.45;43119.20
1738599652.225;350;8.25;34826.80
1738599652.276;350;8.25;34826.80
1738599652.327;350;8.16;34487.07
1738599652.377;350;8.25;34852.13
1738599652.426;350;8.25;34852.13
1738599652.476;350;8.25;34852.13
1738599652.527;350;8.51;35819.73
1738599652.576;350;8.51;35819.73
1738599652.627;350;9.57;39800.67
1738599652.677;350;8.15;34469.73
1738599652.727;350;8.15;34469.73
1738599652.777;350;8.78;36836.00
1738599652.826;350;8.19;34594.00
1738599652.878;350;8.19;34594.00
1738599652.928;350;8.75;36727.20
1738599652.978;350;8.51;35827.07
1738599653.028;350;8.51;35827.07
1738599653.078;350;8.38;35330.40
1738599662.299;350;8.37;35305.07
1738599662.349;350;9.76;40514.67
1738599662.400;350;9.76;40514.67
1738599662.450;350;9.86;40905.87
1738599662.500;350;9.69;40245.33
1738599662.550;350;9.69;40245.33
1738599662.600;350;9.69;40245.33
1738599662.650;350;9.28;38728.54
1738599662.700;350;9.28;38728.54
1738599662.750;350;8.84;37048.54
1738599662.801;350;8.84;37048.54
1738599662.851;350;8.84;37048.54
1738599662.901;350;9.67;40179.46
1738599662.951;350;9.30;38799.73
1738599663.001;350;9.30;38799.73
1738599663.051;350;9.93;41146.40
1738599663.101;350;9.93;41146.40
1738599663.151;350;9.93;41146.40
1738599663.201;350;8.78;36831.40
1738599663.251;350;8.78;36831.40
1738599663.301;350;8.78;36831.40
1738599663.351;350;8.06;34139.46
1738599663.402;350;8.22;34730.13
1738599663.452;350;8.22;34730.13
1738599663.502;350;10.24;42321.33
1738599663.552;350;9.57;39808.27
1738599663.602;350;9.57;39808.27
1738599663.652;350;9.35;38985.60
1738599663.702;350;10.02;41507.20
1738599663.753;350;10.02;41507.20
1738599663.803;350;9.78;40575.73
1738599663.853;350;9.02;37741.87
1738599663.903;350;9.02;37741.87
1738599663.954;350;8.56;36012.93
1738599664.004;350;8.84;37042.40
1738599664.053;350;8.84;37042.40
1738599664.104;350;8.84;37063.20
1738599664.154;350;10.33;42658.13
1738599664.204;350;10.33;42658.13
1738599664.254;350;9.85;40864.54
1738599664.304;350;10.02;41498.40
1738599664.354;350;10.02;41498.40
1738599664.405;350;10.02;41498.40
1738599664.454;350;8.77;36805.46
1738599664.505;350;8.77;36805.46
1738599664.555;350;9.03;37781.07
1738599664.605;350;8.39;35375.33
1738599664.655;350;8.39;35375.33
1738599664.705;350;8.39;35375.33
1738599664.755;350;8.41;35425.54
1738599664.805;350;8.41;35425.54
1738599664.855;350;8.46;35615.46
1738599664.905;350;9.44;39332.33
1738599664.955;350;9.44;39332.33
1738599665.005;350;9.44;39332.33
1738599665.055;350;9.49;39519.20
1738599665.105;350;9.61;39962.93
1738599665.155;350;9.61;39962.93
1738599665.205;350;9.60;39934.54
1738599665.255;350;9.53;39656.46
1738599665.307;350;9.53;39656.46
1738599665.356;350;8.39;35364.54
1738599665.407;350;8.39;35364.54
1738599665.457;350;8.39;35364.54
1738599665.507;350;9.10;38018.07
1738599665.557;350;9.08;37950.93
1738599665.607;350;9.08;37950.93
1738599665.658;350;9.15;38232.00
1738599665.708;350;9.15;38232.00
1738599665.758;350;9.15;38232.00
1738599665.808;350;10.04;41587.87
1738599665.859;350;10.35;42729.20
1738599665.910;350;10.35;42729.20
1738599665.960;350;9.11;38060.20
1738599666.010;350;9.79;40628.73
1738599666.060;350;9.79;40628.73
1738599666.110;350;9.13;38154.87
1738599666.160;350;9.60;39926.54
1738599666.210;350;9.60;39926.54
1738599666.260;350;9.77;40558.67
1738599675.380;350;8.50;35776.00
1738599675.430;350;8.50;35776.00
1738599675.480;350;8.50;35776.00
1738599675.530;350;8.80;36899.73
1738599675.580;350;8.80;36899.73
1738599675.630;350;8.80;36899.73
1738599675.680;350;10.01;41454.20
1738599675.730;350;10.01;41454.20
1738599675.780;350;9.22;38492.20
1738599675.831;350;8.12;34339.20
1738599675.880;350;8.12;34339.20
1738599675.931;350;8.12;34339.20
1738599675.980;350;8.70;36522.27
1738599676.030;350;8.70;36522.27
1738599676.080;350;8.96;37511.60
1738599676.131;350;9.19;38369.46
1738599676.181;350;9.19;38369.46
1738599676.232;350;9.19;38369.46
1738599676.281;350;8.85;37108.00
1738599676.331;350;8.85;37108.00
1738599676.383;350;8.85;37108.00
1738599676.432;350;9.42;39236.67
1738599676.482;350;9.87;40928.13
1738599676.532;350;9.87;40928.13
1738599676.583;350;8.30;35032.13
1738599676.633;350;9.08;37964.27
1738599676.683;350;9.08;37964.27
1738599676.734;350;9.08;37964.27
1738599676.783;350;8.53;35898.40
1738599676.833;350;10.51;43342.13
1738599676.883;350;10.51;43342.13
1738599676.934;350;10.51;43342.13
1738599676.983;350;8.40;35405.60
1738599677.034;350;8.40;35405.60
1738599677.083;350;8.40;35405.60
1738599677.134;350;9.59;39895.40
1738599677.184;350;9.59;39895.40
1738599677.233;350;9.59;39895.40
1738599677.284;350;10.45;43104.93
1738599677.334;350;10.45;43104.93
1738599677.383;350;10.45;43104.93
1738599677.433;350;8.25;34824.00
1738599677.484;350;8.25;34824.00
1738599677.534;350;8.25;34824.00
1738599677.584;350;9.87;40942.27
1738599677.634;350;9.08;37952.87
1738599677.684;350;9.08;37952.87
1738599677.735;350;9.08;37952.87
1738599677.785;350;9.39;39130.93
1738599677.834;350;9.39;39130.93
1738599677.885;350;9.39;39130.93
1738599677.935;350;9.25;38604.93
1738599677.984;350;9.25;38604.93
1738599678.034;350;9.25;38604.93
1738599678.084;350;9.67;40193.87
1738599678.134;350;9.67;40193.87
1738599678.186;350;9.67;40193.87
1738599678.236;350;9.77;40569.60
1738599678.285;350;9.77;40569.60
1738599678.335;350;9.77;40569.60
1738599678.385;350;8.49;35749.73
1738599678.436;350;10.03;41542.80
1738599678.486;350;10.03;41542.80
1738599678.538;350;8.52;35869.33
1738599678.589;350;10.14;41933.33
1738599678.639;350;10.14;41933.33
1738599678.690;350;8.67;36420.20
1738599678.740;350;9.04;37827.13
1738599678.790;350;9.04;37827.13
1738599678.840;350;9.04;37827.13
1738599678.890;350;10.37;42829.60
1738599678.940;350;10.37;42829.60
1738599678.990;350;10.37;42829.60
1738599679.040;350;9.86;40884.80
1738599679.091;350;9.91;41070.93
1738599679.142;350;9.91;41070.93
1738599679.191;350;9.55;39742.46
1738599679.241;350;9.55;39742.46
1738599679.292;350;9.55;39742.46
1738599679.341;350;8.71;36554.80
1738599679.392;350;8.71;36554.80
1738599679.442;350;8.71;36554.80
1738599679.492;350;8.79;36880.40
1738599813.367;75;20.00;35369.20
1738599813.418;75;20.00;35369.20
1738599813.468;80;20.00;37374.87
1738599813.519;81;20.00;37935.46
1738599813.569;81;20.00;37935.46
1738599813.620;81;20.00;37840.67
1738599813.670;74;20.00;34892.00
1738599813.720;75;20.00;35225.87
1738599813.770;75;20.00;35225.87
1738599813.820;83;20.00;38389.60
1738599813.870;77;20.00;36306.40
1738599813.920;77;20.00;36306.40
1738599813.970;72;20.00;34058.73
1738599814.020;76;20.00;35635.46
1738599814.070;76;20.00;35635.46
1738599814.120;75;20.00;35444.54
1738599814.171;72;20.00;34365.87
1738599814.220;72;20.00;34365.87
1738599814.271;85;20.00;39488.54
1738599814.320;72;20.00;34310.00
1738599814.370;72;20.00;34310.00
1738599814.420;77;20.00;36126.13
1738599814.471;75;20.00;35278.27
1738599814.521;75;20.00;35278.27
1738599814.571;74;20.00;35129.46
1738599814.621;82;20.00;38194.54
1738599814.672;82;20.00;38194.54
1738599814.721;88;20.00;40630.27
1738599814.771;74;20.00;34817.60
1738599814.821;74;20.00;34817.60
1738599814.872;74;20.00;34817.60
1738599814.921;77;20.00;36319.73
1738599814.972;77;20.00;36319.73
1738599815.022;77;20.00;36319.73
1738599815.072;90;20.00;41296.40
1738599815.122;75;20.00;35542.54
1738599815.173;75;20.00;35542.54
1738599815.223;85;20.00;39543.46
1738599815.273;73;20.00;34415.87
1738599815.324;73;20.00;34415.87
1738599815.373;73;20.00;34415.87
1738599815.425;78;20.00;36709.73
1738599815.474;78;20.00;36709.73
1738599815.524;85;20.00;39334.00
1738599815.574;76;20.00;35622.54
1738599815.624;76;20.00;35622.54
1738599815.674;76;20.00;35622.54
1738599815.724;77;20.00;36141.60
1738599815.775;77;20.00;36141.60
1738599815.824;77;20.00;36141.60
1738599815.875;77;20.00;36141.60
1738599815.924;79;20.00;36995.67
1738599815.974;79;20.00;36995.67
1738599816.025;82;20.00;38051.60
1738599816.074;77;20.00;36157.87
1738599816.124;77;20.00;36157.87
1738599816.175;77;20.00;36157.87
1738599816.224;84;20.00;38776.27
1738599816.275;84;20.00;38776.27
1738599816.326;84;20.00;38776.27
1738599816.375;89;20.00;40824.00
1738599816.425;74;20.00;35014.67
1738599816.475;74;20.00;35014.67
1738599816.525;74;20.00;35014.67
1738599816.576;82;20.00;38214.67
1738599816.626;82;20.00;38356.80
1738599816.676;82;20.00;38356.80
1738599816.727;82;20.00;38356.80
1738599816.777;84;20.00;38988.40
1738599816.827;92;20.00;42300.67
1738599816.877;92;20.00;42300.67
1738599816.928;79;20.00;37059.33
1738599816.978;82;20.00;38155.33
1738599817.028;81;20.00;37805.60
1738599817.078;81;20.00;37805.60
