UnixTimestamp;Microseconds;MilliAmpere;BaseValue
1724235526.415;200;5.00
1724235526.463;200;5.00
1724235526.513;200;5.00
1724235526.563;200;5.00
1724235526.613;200;5.00
1724235526.663;200;5.00
1724235526.713;200;5.00
1724235526.763;200;5.00
1724235526.813;200;5.00
1724235526.863;200;5.00
1724235526.913;200;5.00
1724235526.963;200;5.00
1724235527.013;200;5.00
1724235527.063;200;5.00
1724235527.113;200;5.00
1724235527.163;200;5.00
1724235527.213;200;5.00
1724235527.263;200;5.00
1724235527.313;200;5.00
1724235527.363;200;5.00
1724235527.415;200;5.00
1724235527.465;200;5.00
1724235527.515;200;5.00
