UnixTimestamp;Microseconds;MilliAmpere;BaseValue
1724085258.480;200;2.00
1724085258.528;200;2.00
1724085258.578;200;2.00
1724085258.628;200;2.00
1724085258.678;200;2.00
1724085258.728;200;2.00
1724085258.778;200;2.00
1724085258.828;200;2.00
1724085258.878;200;2.00
1724085258.929;200;2.00
1724085258.979;200;2.00
1724085259.029;200;2.00
1724085259.079;200;2.00
1724085259.129;200;2.00
1724085259.179;200;2.00
1724085259.229;200;2.00
1724085259.279;200;2.00
1724085259.329;200;2.00
1724085259.379;200;2.00
1724085259.429;200;2.00
1724085259.479;200;2.00
1724085259.529;200;2.00
1724085259.579;200;2.00
1724085264.295;200;8.00;207306.00
1724085264.345;200;8.00;207306.00
1724085264.394;200;8.00;286315.00
1724085264.444;200;11.00;24891.00
1724085264.495;200;11.00;24891.00
1724085264.545;200;10.00;21227.00
1724085264.595;200;9.00;51579.00
1724085264.644;200;9.00;51579.00
1724085264.694;200;13.00;61863.00
1724085264.744;200;13.00;61863.00
1724085264.795;200;13.00;61863.00
1724085264.845;200;12.00;72033.00
1724085264.894;200;12.00;72033.00
1724085264.944;200;12.00;72033.00
1724085264.994;200;11.00;64603.00
1724085265.044;200;11.00;64603.00
1724085265.095;200;11.00;64603.00
1724085265.144;200;12.00;70471.00
1724085265.194;200;12.00;70471.00
1724085265.244;200;12.00;70471.00
1724085265.294;200;11.00;18449.00
1724085265.345;200;11.00;18449.00
1724085265.394;200;11.00;18449.00
1724085265.444;200;12.00;42434.00
1724085265.494;200;12.00;42434.00
1724085265.544;200;12.00;42434.00
1724085265.594;200;12.00;2291.00
1724085265.644;200;12.00;2291.00
1724085265.694;200;12.00;2291.00
1724085265.744;200;17.00;40443.00
1724085265.794;200;17.00;40443.00
1724085265.844;200;17.00;40443.00
1724085265.894;200;16.00;91577.00
1724085265.944;200;16.00;91577.00
1724085265.994;200;17.00;4488.00
1724085266.044;200;10.00;23769.00
1724085266.094;200;10.00;23769.00
1724085266.144;200;10.00;36329.00
1724085266.194;200;10.00;71625.00
1724085266.244;200;10.00;71625.00
1724085266.294;200;10.00;45387.00
1724085266.344;200;11.00;73594.00
1724085266.394;200;11.00;73594.00
1724085266.444;200;11.00;41489.00
1724085266.494;200;10.00;86506.00
1724085266.544;200;10.00;86506.00
1724085266.594;200;10.00;71382.00
1724085266.644;200;12.00;16151.00
1724085266.694;200;12.00;16151.00
1724085266.744;200;11.00;75113.00
1724085266.794;200;12.00;41549.00
1724085266.844;200;12.00;41549.00
1724085266.894;200;11.00;8891.00
1724085266.944;200;18.00;89405.00
1724085266.994;200;18.00;89405.00
1724085267.044;200;17.00;58448.00
1724085267.094;200;11.00;4976.00
1724085267.144;200;11.00;4976.00
1724085267.194;200;10.00;24882.00
1724085267.244;200;18.00;6243.00
1724085267.294;200;18.00;6243.00
1724085267.344;200;19.00;4618.00
1724085267.394;200;18.00;9621.00
1724085267.444;200;18.00;9621.00
1724085267.494;200;18.00;797.00
1724085267.544;200;15.00;38303.00
1724085267.594;200;15.00;38303.00
1724085267.644;200;10.00;42225.00
1724085267.694;200;10.00;42225.00
1724085267.744;200;10.00;42225.00
1724085267.794;200;6.00;713181.00
1724085267.844;200;6.00;713181.00
1724085267.894;200;6.00;713181.00
1724085267.944;200;10.00;96265.00
1724085267.994;200;10.00;96265.00
1724085268.044;200;10.00;96265.00
1724085268.094;200;9.00;543112.00
1724085268.145;200;9.00;543112.00
1724085268.195;200;9.00;543112.00
1724085268.245;200;9.00;908092.00
1724085268.295;200;9.00;908092.00
1724085268.345;200;9.00;908092.00
1724085268.395;200;10.00;97208.00
1724085268.445;200;10.00;97208.00
1724085268.495;200;10.00;97208.00
1724085268.546;200;8.00;53956.00
1724085268.596;200;8.00;53956.00
1724085268.646;200;8.00;53956.00
1724085268.696;200;14.00;73001.00
1724085268.746;200;14.00;73001.00
1724085268.796;200;14.00;73001.00
1724085268.846;200;13.00;76729.00
1724085268.896;200;9.00;653076.00
1724085268.946;200;9.00;653076.00
1724085268.996;200;9.00;351483.00
1724085278.657;200;7.00;953322.00
1724085278.707;200;7.00;953322.00
