UnixTimestamp;Microseconds;MilliAmpere;BaseValue
1724069759.143;200;2.00
1724069759.191;200;2.00
1724069759.241;200;2.00
1724069759.291;200;2.00
1724069759.341;200;2.00
1724069759.391;200;2.00
1724069759.441;200;2.00
1724069759.491;200;2.00
1724069759.541;200;2.00
1724069759.591;200;2.00
1724069759.641;200;2.00
1724069759.692;200;2.00
1724069759.741;200;2.00
1724069759.791;200;2.00
1724069759.841;200;2.00
1724069759.891;200;2.00
1724069759.941;200;2.00
1724069759.991;200;2.00
1724069768.032;200;25.00;15859.00
1724069768.081;200;24.00;36304.00
1724069768.131;200;23.00;85504.00
1724069768.281;200;24.00;5787.00
1724069768.331;200;24.00;14139.00
1724069768.381;200;28.00;5205.00
1724069768.432;200;27.00;53805.00
1724069768.482;200;25.00;87986.00
1724069768.683;200;26.00;2123.00
1724069768.734;200;24.00;40378.00
1724069768.784;200;25.00;2808.00
1724069768.834;200;27.00;15465.00
1724069768.884;200;25.00;30955.00
1724069768.933;200;24.00;44811.00
1724069770.935;200;24.00;8747.00
1724069771.035;200;24.00;14978.00
1724069771.085;200;24.00;92136.00
1724069771.135;200;24.00;57631.00
1724069771.334;200;27.00;8756.00
1724069771.384;200;28.00;6.00
1724069771.435;200;26.00;38546.00
1724069771.484;200;25.00;32393.00
1724069771.534;200;26.00;95337.00
1724069771.584;200;26.00;54601.00
1724069771.635;200;27.00;90946.00
1724069771.786;200;28.00;6.00
1724069771.836;200;27.00;79205.00
1724069771.886;200;25.00;7217.00
1724069771.936;200;28.00;6.00
1724069771.986;200;25.00;55397.00
1724069772.036;200;28.00;40788.00
1724069772.236;200;24.00;54515.00
1724069773.836;200;23.00;99162.00
1724069773.987;200;25.00;46531.00
1724069774.037;200;24.00;21927.00
1724069774.086;200;24.00;29355.00
1724069774.136;200;25.00;53959.00
1724069774.186;200;26.00;43998.00
1724069774.236;200;24.00;8375.00
1724069774.437;200;28.00;18503.00
1724069774.486;200;25.00;57314.00
1724069774.536;200;25.00;52042.00
1724069774.637;200;28.00;6.00
