UnixTimestamp;Microseconds;MilliAmpere;BaseValue
1724253105.960;200;50.00
1724253106.008;200;50.00
1724253106.058;200;50.00
1724253106.108;200;50.00
1724253106.158;200;50.00
1724253106.208;200;50.00
1724253106.259;200;50.00
1724253106.309;200;50.00
1724253106.359;200;50.00
1724253106.409;200;50.00
1724253106.459;200;50.00
1724253106.510;200;50.00
1724253106.560;200;50.00
1724253106.610;200;50.00
1724253106.660;200;50.00
1724253106.709;200;50.00
1724253106.759;200;50.00
1724253106.809;200;50.00
1724253106.859;200;50.00
1724253112.614;300;48.00;64959.00
1724253112.664;300;54.00;892.00
1724253112.714;300;51.00;42568.00
1724253112.764;300;51.00;42568.00
1724253112.814;300;52.00;17822.00
1724253112.864;300;53.00;60226.00
1724253112.914;300;53.00;60226.00
1724253112.964;300;53.00;60226.00
1724253113.013;300;51.00;12654.00
1724253113.063;300;53.00;53823.00
1724253113.114;300;53.00;53823.00
1724253113.164;300;53.00;53823.00
1724253113.214;300;51.00;63404.00
1724253113.265;300;51.00;63404.00
1724253113.315;300;51.00;63404.00
1724253113.365;300;54.00;6.00
1724253113.415;300;51.00;14946.00
1724253113.465;300;51.00;14946.00
1724253113.515;300;54.00;26894.00
1724253113.565;300;51.00;8278.00
1724253113.615;300;51.00;8278.00
1724253113.665;300;51.00;8278.00
1724253113.715;300;50.00;9553.00
1724253113.765;300;52.00;61646.00
1724253113.815;300;52.00;61646.00
1724253113.865;300;52.00;61646.00
1724253113.915;300;51.00;23764.00
1724253113.965;300;51.00;20713.00
1724253114.015;300;51.00;20713.00
1724253114.064;300;51.00;20713.00
1724253114.114;300;50.00;96759.00
1724253114.164;300;53.00;60354.00
1724253114.214;300;54.00;19233.00
1724253114.264;300;54.00;19233.00
1724253114.314;300;54.00;1029.00
1724253114.364;300;50.00;55004.00
1724253114.414;300;53.00;95269.00
1724253114.464;300;53.00;95269.00
1724253114.515;300;53.00;95269.00
1724253114.565;300;53.00;76671.00
1724253114.615;300;50.00;89494.00
1724253114.664;300;50.00;89494.00
1724253114.715;300;50.00;89494.00
