UnixTimestamp;Microseconds;MilliAmpere;BaseValue
1724159297.570;200;8.00
1724159297.617;200;8.00
1724159297.667;200;8.00
1724159297.718;200;8.00
1724159297.768;200;8.00
1724159297.818;200;8.00
1724159297.869;200;8.00
1724159297.919;200;8.00
1724159297.969;200;8.00
1724159298.020;200;8.00
1724159298.070;200;8.00
1724159298.120;200;8.00
1724159298.170;200;8.00
1724159298.220;200;8.00
1724159298.270;200;8.00
1724159298.319;200;8.00
1724159298.370;200;8.00
1724159298.419;200;8.00
1724159298.469;200;8.00
1724159298.519;200;8.00
1724159298.569;200;8.00
1724159298.619;200;8.00
1724159298.669;200;8.00
1724159298.719;200;8.00
1724159298.769;200;8.00
1724159298.819;200;8.00
1724159298.869;200;8.00
1724159298.919;200;8.00
1724159298.969;200;8.00
1724159299.020;200;8.00
1724159299.070;200;8.00
1724159299.120;200;8.00
1724159299.170;200;8.00
1724159299.219;200;8.00
1724159312.635;200;25.00;63339.00
1724159312.786;200;23.00;94576.00
1724159312.836;200;25.00;19408.00
1724159312.886;200;25.00;48287.00
1724159313.037;200;28.00;6.00
1724159313.086;200;25.00;925.00
1724159313.236;200;28.00;6.00
1724159313.286;200;24.00;39353.00
1724159313.436;200;27.00;67096.00
1724159313.486;200;25.00;6896.00
1724159313.636;200;28.00;6.00
1724159313.686;200;28.00;6.00
1724159313.837;200;25.00;71052.00
1724159313.887;200;24.00;15836.00
1724159314.037;200;28.00;6.00
1724159314.087;200;28.00;6.00
1724159316.438;200;23.00;92883.00
1724159316.688;200;24.00;79239.00
1724159316.838;200;24.00;60707.00
1724159317.039;200;25.00;89114.00
1724159317.089;200;25.00;8025.00
1724159317.242;200;28.00;6.00
1724159317.292;200;28.00;26925.00
1724159317.442;200;28.00;6.00
1724159317.492;200;28.00;6.00
1724159317.642;200;28.00;6.00
1724159317.692;200;25.00;24017.00
1724159317.842;200;28.00;6.00
1724159317.892;200;27.00;59382.00
1724159318.043;200;28.00;6.00
1724159318.093;200;27.00;92495.00
1724159318.243;200;28.00;6.00
1724159334.257;200;24.00;3465.00
1724159334.407;200;25.00;11035.00
1724159334.458;200;23.00;96833.00
1724159334.508;200;24.00;69832.00
1724159334.608;200;26.00;4165.00
1724159334.663;200;28.00;6.00
1724159334.710;200;24.00;95325.00
1724159334.860;200;27.00;55995.00
1724159334.910;200;28.00;6.00
1724159335.060;200;28.00;24667.00
1724159335.110;200;28.00;6.00
1724159335.260;200;27.00;33795.00
1724159335.310;200;24.00;71526.00
1724159335.461;200;26.00;44804.00
1724159335.661;200;25.00;33424.00
1724159335.711;200;28.00;6.00
1724159335.913;200;25.00;47347.00
1724159336.063;200;28.00;6.00
1724159336.113;200;27.00;96822.00
1724159336.263;200;25.00;1969.00
1724159336.313;200;24.00;44057.00
1724159336.463;200;28.00;6.00
1724159336.513;200;27.00;68977.00
1724159336.613;200;23.00;97586.00
1724159336.663;200;27.00;24011.00
1724159336.813;200;28.00;6.00
1724159336.863;200;26.00;71332.00
1724159337.013;200;28.00;6.00
1724159337.063;200;28.00;6.00
1724159337.263;200;28.00;22409.00
1724159337.313;200;26.00;6799.00
1724159337.413;200;28.00;6.00
1724159337.463;200;28.00;6.00
1724159337.613;200;27.00;50633.00
1724159337.663;200;28.00;6.00
1724159337.813;200;26.00;60514.00
1724159337.864;200;28.00;6.00
1724159338.013;200;28.00;6.00
1724159338.063;200;28.00;19211.00
1724159338.214;200;28.00;30123.00
1724159338.314;200;27.00;46776.00
1724159338.364;200;27.00;40191.00
1724159338.514;200;27.00;31537.00
1724159338.564;200;25.00;31919.00
1724159338.614;200;26.00;10562.00
1724159338.764;200;24.00;77358.00
1724159338.814;200;28.00;6.00
1724159338.863;200;25.00;18749.00
1724159339.013;200;28.00;6.00
