UnixTimestamp;Microseconds;MilliAmpere;BaseValue
1724253303.713;200;50.00
1724253303.761;200;50.00
1724253303.812;200;50.00
1724253303.861;200;50.00
1724253303.911;200;50.00
1724253303.961;200;50.00
1724253304.012;200;50.00
1724253304.061;200;50.00
1724253304.112;200;50.00
1724253304.161;200;50.00
1724253304.211;200;50.00
1724253304.262;200;50.00
1724253304.312;200;50.00
1724253304.362;200;50.00
1724253304.412;200;50.00
1724253304.462;200;50.00
1724253304.512;200;50.00
1724253304.562;200;50.00
1724253304.612;200;50.00
1724253304.663;200;50.00
1724253304.713;200;50.00
1724253304.763;200;50.00
1724253304.813;200;50.00
1724253323.582;678;15.00;55889.00
1724253323.631;649;15.00;53015.00
1724253323.682;596;15.00;47573.00
1724253323.732;596;15.00;47573.00
1724253323.781;664;15.00;54504.00
1724253323.831;624;15.00;50367.00
1724253323.882;624;15.00;50367.00
1724253323.932;624;15.00;50367.00
1724253323.982;668;15.00;54956.00
1724253324.033;625;15.00;50548.00
1724253324.082;625;15.00;50548.00
1724253324.132;625;15.00;50548.00
1724253324.182;654;15.00;53525.00
1724253324.232;618;15.00;49792.00
1724253324.283;618;15.00;49792.00
1724253324.333;618;15.00;49792.00
1724253324.383;608;15.00;48806.00
1724253324.434;633;15.00;51345.00
1724253324.484;633;15.00;51345.00
1724253324.533;633;15.00;51345.00
1724253324.584;646;15.00;52652.00
1724253324.634;646;15.00;52652.00
1724253324.684;646;15.00;52652.00
1724253324.734;646;15.00;52652.00
1724253324.784;624;15.00;50373.00
1724253324.834;628;15.00;50775.00
1724253324.883;628;15.00;50775.00
1724253324.933;628;15.00;50775.00
1724253324.983;678;15.00;55889.00
1724253325.033;632;15.00;51276.00
1724253325.083;632;15.00;51276.00
1724253325.133;632;15.00;51276.00
1724253325.183;617;15.00;49732.00
1724253325.234;617;15.00;49732.00
1724253325.284;617;15.00;49732.00
1724253325.334;617;15.00;49732.00
1724253325.384;678;15.00;55889.00
1724253325.434;678;15.00;55889.00
1724253325.484;678;15.00;55889.00
1724253325.534;642;15.00;52223.00
1724253325.584;661;15.00;54153.00
1724253325.634;661;15.00;54153.00
1724253325.684;661;15.00;54153.00
1724253325.734;659;15.00;54004.00
1724253325.784;659;15.00;54004.00
1724253325.834;659;15.00;54004.00
1724253325.885;620;15.00;50014.00
1724253325.935;617;15.00;49743.00
1724253325.984;617;15.00;49743.00
1724253326.034;617;15.00;49743.00
1724253326.084;636;15.00;51605.00
1724253326.134;621;15.00;50116.00
1724253326.184;621;15.00;50116.00
1724253326.234;621;15.00;50116.00
1724253326.284;611;15.00;49128.00
1724253326.334;678;15.00;55889.00
1724253326.385;678;15.00;55889.00
1724253326.435;678;15.00;55889.00
1724253326.485;672;15.00;55310.00
1724253326.535;617;15.00;49708.00
1724253326.585;617;15.00;49708.00
1724253326.635;617;15.00;49708.00
1724253326.685;615;15.00;49493.00
1724253326.736;678;15.00;55889.00
1724253326.786;678;15.00;55889.00
1724253326.836;678;15.00;55889.00
1724253326.886;605;15.00;48508.00
1724253326.936;605;15.00;48508.00
1724253326.986;605;15.00;48508.00
1724253327.035;605;15.00;48508.00
1724253327.085;621;15.00;50071.00
1724253327.136;641;15.00;52191.00
1724253327.185;641;15.00;52191.00
1724253327.235;641;15.00;52191.00
1724253327.285;635;15.00;51580.00
1724253327.335;635;15.00;51580.00
1724253327.385;635;15.00;51580.00
1724253327.435;678;15.00;55889.00
1724253327.486;631;15.00;51176.00
1724253327.536;631;15.00;51176.00
1724253327.586;592;15.00;47141.00
1724253327.636;634;15.00;51473.00
1724253327.686;634;15.00;51473.00
1724253327.736;634;15.00;51473.00
1724253327.786;643;15.00;52402.00
1724253327.836;617;15.00;49672.00
1724253327.885;617;15.00;49672.00
1724253327.935;617;15.00;49672.00
1724253327.985;627;15.00;50756.00
1724253328.035;617;15.00;49687.00
1724253328.086;617;15.00;49687.00
1724253328.136;617;15.00;49687.00
1724253328.186;622;15.00;50229.00
1724253328.236;622;15.00;50229.00
1724253328.286;622;15.00;50229.00
1724253328.336;622;15.00;50229.00
1724253328.386;678;15.00;55889.00
1724253328.436;643;15.00;52324.00
1724253328.486;649;15.00;52984.00
1724253328.536;649;15.00;52984.00
1724253328.586;656;15.00;53711.00
1724253328.636;650;15.00;53069.00
1724253328.686;606;15.00;48618.00
1724253328.736;606;15.00;48618.00
1724253328.786;606;15.00;48618.00
1724253328.836;673;15.00;55446.00
1724253328.886;627;15.00;50752.00
1724253328.936;627;15.00;50752.00
1724253328.987;627;15.00;50752.00
1724253329.037;632;15.00;51204.00
1724253329.087;633;15.00;51318.00
1724253329.137;633;15.00;51318.00
1724253329.187;638;15.00;51798.00
1724253329.237;678;15.00;55889.00
1724253336.457;568;15.00;44656.00
1724253336.507;649;15.00;52954.00
1724253336.557;638;15.00;51894.00
1724253336.607;638;15.00;51894.00
1724253336.657;678;15.00;55889.00
1724253336.707;640;15.00;52072.00
1724253336.758;640;15.00;52072.00
1724253336.807;640;15.00;52072.00
1724253336.858;678;15.00;55889.00
1724253336.908;678;15.00;55889.00
1724253336.958;678;15.00;55889.00
1724253337.008;627;15.00;50694.00
1724253337.058;637;15.00;51779.00
1724253337.108;637;15.00;51779.00
1724253337.158;637;15.00;51779.00
1724253337.207;678;15.00;55889.00
1724253337.258;614;15.00;49410.00
1724253337.308;614;15.00;49410.00
1724253337.358;614;15.00;49410.00
1724253337.408;678;15.00;55889.00
1724253337.458;637;15.00;51780.00
1724253337.508;637;15.00;51780.00
1724253337.558;637;15.00;51780.00
1724253337.607;647;15.00;52794.00
1724253337.658;678;15.00;55889.00
1724253337.707;678;15.00;55889.00
1724253337.758;678;15.00;55889.00
1724253337.808;637;15.00;51722.00
1724253337.859;637;15.00;51722.00
1724253337.909;637;15.00;51722.00
1724253337.959;673;15.00;55396.00
1724253338.009;616;15.00;49632.00
1724253338.059;616;15.00;49632.00
1724253338.108;616;15.00;49632.00
1724253338.158;658;15.00;53864.00
1724253338.208;627;15.00;50743.00
1724253338.258;627;15.00;50743.00
