UnixTimestamp;Microseconds;MilliAmpere;BaseValue
1724157456.401;200;2.00
1724157456.449;200;2.00
1724157456.499;200;2.00
1724157456.549;200;2.00
1724157456.599;200;2.00
1724157456.649;200;2.00
1724157456.699;200;2.00
1724157456.749;200;2.00
1724157456.799;200;2.00
1724157456.849;200;2.00
1724157456.899;200;2.00
1724157456.949;200;2.00
1724157456.999;200;2.00
1724157457.049;200;2.00
1724157457.099;200;2.00
1724157457.149;200;2.00
1724157457.200;200;2.00
1724157457.250;200;2.00
1724157457.300;200;2.00
1724157457.350;200;2.00
1724157457.400;200;2.00
1724157471.679;200;24.00;54552.00
1724157471.879;200;23.00;9718.00
1724157471.931;200;24.00;73996.00
1724157471.979;200;24.00;63433.00
1724157472.128;200;28.00;6.00
1724157472.178;200;28.00;6.00
1724157472.429;200;25.00;23686.00
1724157472.480;200;25.00;35928.00
1724157472.679;200;26.00;24506.00
1724157472.730;200;25.00;22485.00
1724157472.929;200;28.00;6.00
1724157472.980;200;24.00;93439.00
1724157473.130;200;27.00;14284.00
1724157473.180;200;28.00;6.00
1724157477.183;200;24.00;40029.00
1724157477.383;200;24.00;956.00
1724157477.433;200;24.00;77236.00
1724157477.583;200;25.00;99541.00
1724157477.633;200;25.00;35688.00
1724157477.833;200;24.00;90559.00
1724157477.883;200;25.00;90179.00
1724157478.034;200;25.00;68815.00
1724157478.084;200;26.00;38669.00
1724157478.234;200;26.00;69155.00
1724157478.284;200;24.00;5342.00
1724157478.334;200;27.00;95781.00
1724157478.484;200;26.00;54512.00
1724157478.534;200;25.00;51051.00
1724157478.734;200;25.00;54532.00
1724157478.784;200;25.00;14324.00
1724157478.834;200;28.00;4543.00
1724157481.936;200;23.00;83857.00
1724157482.387;200;24.00;58032.00
1724157482.537;200;23.00;86978.00
1724157482.587;200;26.00;4347.00
1724157482.637;200;24.00;15424.00
1724157482.838;200;25.00;9283.00
1724157482.888;200;26.00;86078.00
1724157483.038;200;26.00;83378.00
1724157483.088;200;28.00;6.00
1724157483.138;200;27.00;1202.00
1724157483.288;200;24.00;53591.00
1724157483.338;200;24.00;5342.00
1724157486.291;200;24.00;4843.00
1724157486.591;200;24.00;61513.00
1724157486.741;200;24.00;40749.00
1724157486.791;200;24.00;50711.00
1724157486.992;200;24.00;9584.00
1724157487.042;200;24.00;34567.00
1724157487.243;200;27.00;76697.00
1724157487.293;200;28.00;6.00
1724157487.443;200;27.00;36609.00
1724157487.493;200;24.00;11583.00
