UnixTimestamp;Microseconds;MilliAmpere;BaseValue
1724249191.848;200;5.00
1724249191.896;200;5.00
1724249191.946;200;5.00
1724249191.996;200;5.00
1724249192.045;200;5.00
1724249192.095;200;5.00
1724249192.145;200;5.00
1724249192.195;200;5.00
1724249192.246;200;5.00
1724249192.296;200;5.00
1724249192.346;200;5.00
1724249192.396;200;5.00
1724249192.446;200;5.00
1724249192.495;200;5.00
1724249192.546;200;5.00
1724249192.596;200;5.00
1724249192.646;200;5.00
1724249192.696;200;5.00
1724249192.746;200;5.00
1724249192.796;200;5.00
1724249192.846;200;5.00
1724249192.896;200;5.00
1724249192.946;200;5.00
1724249192.996;200;5.00
1724249193.046;200;5.00
1724249193.096;200;5.00
1724249193.146;200;5.00
1724249193.196;200;5.00
1724249193.246;200;5.00
1724249193.296;200;5.00
1724249193.346;200;5.00
1724249193.396;200;5.00
1724249193.446;200;5.00
1724249193.496;200;5.00
1724249193.546;200;5.00
1724249193.596;200;5.00
1724249193.646;200;5.00
1724249193.696;200;5.00
1724249193.746;200;5.00
1724249193.796;200;5.00
1724249193.846;200;5.00
1724249193.897;200;5.00
1724249193.947;200;5.00
1724249193.997;200;5.00
1724249194.047;200;5.00
1724249194.096;200;5.00
1724249194.146;200;5.00
1724249194.196;200;5.00
1724249194.246;200;5.00
1724249194.297;200;5.00
1724249194.347;200;5.00
1724249194.397;200;5.00
1724249194.447;200;5.00
1724249194.497;200;5.00
1724249194.547;200;5.00
1724249194.597;200;5.00
1724249194.647;200;5.00
1724249194.697;200;5.00
1724249194.747;200;5.00
1724249194.797;200;5.00
1724249194.847;200;5.00
1724249194.897;200;5.00
1724249194.947;200;5.00
1724249194.997;200;5.00
