UnixTimestamp;Microseconds;MilliAmpere;BaseValue
1724158439.343;200;5.00
1724158439.391;200;5.00
1724158439.441;200;5.00
1724158439.491;200;5.00
1724158439.541;200;5.00
1724158439.591;200;5.00
1724158439.641;200;5.00
1724158439.690;200;5.00
1724158439.740;200;5.00
1724158439.790;200;5.00
1724158439.840;200;5.00
1724158439.891;200;5.00
1724158439.941;200;5.00
1724158439.991;200;5.00
1724158440.041;200;5.00
1724158440.091;200;5.00
1724158440.141;200;5.00
1724158440.191;200;5.00
1724158447.825;200;26.00;6147.00
1724158449.225;200;24.00;68625.00
1724158449.275;200;24.00;95178.00
1724158449.430;200;24.00;59906.00
1724158449.477;200;28.00;6.00
1724158449.527;200;24.00;95773.00
1724158449.728;200;28.00;6.00
1724158449.778;200;27.00;77754.00
1724158449.928;200;27.00;46445.00
1724158449.978;200;28.00;6.00
1724158450.028;200;24.00;71201.00
1724158450.178;200;28.00;6.00
1724158450.228;200;24.00;7195.00
1724158450.378;200;27.00;29997.00
1724158450.428;200;28.00;6.00
1724158450.478;200;26.00;98292.00
1724158450.628;200;27.00;78447.00
1724158450.679;200;28.00;6.00
1724158450.729;200;25.00;16183.00
1724158450.880;200;25.00;93267.00
1724158450.929;200;28.00;6.00
1724158451.130;200;24.00;35532.00
1724158451.330;200;28.00;6.00
1724158451.381;200;27.00;94399.00
1724158451.530;200;26.00;31314.00
1724158451.581;200;23.00;9273.00
1724158455.988;200;23.00;88766.00
1724158456.138;200;24.00;81901.00
1724158456.187;200;25.00;49672.00
1724158456.237;200;24.00;9969.00
1724158456.391;200;26.00;27945.00
1724158456.437;200;27.00;88058.00
1724158456.637;200;25.00;38426.00
1724158456.838;200;28.00;6.00
1724158456.888;200;28.00;6.00
1724158457.039;200;26.00;9522.00
1724158457.088;200;23.00;89955.00
1724158457.288;200;28.00;6.00
1724158457.338;200;28.00;6.00
1724158457.488;200;28.00;22736.00
1724158457.538;200;25.00;27577.00
1724158457.938;200;24.00;3628.00
