UnixTimestamp;Microseconds;MilliAmpere;BaseValue
1724076929.229;200;2.00
1724076929.277;200;2.00
1724076929.327;200;2.00
1724076929.377;200;2.00
1724076929.428;200;2.00
1724076929.478;200;2.00
1724076929.528;200;2.00
1724076929.578;200;2.00
1724076929.628;200;2.00
1724076929.678;200;2.00
1724076929.727;200;2.00
1724076929.777;200;2.00
1724076929.827;200;2.00
1724076929.877;200;2.00
1724076929.927;200;2.00
1724076929.977;200;2.00
1724076930.027;200;2.00
1724076942.332;200;9.00;295099.00
1724076942.482;200;14.00;57563.00
1724076942.532;200;11.00;70296.00
1724076942.682;200;9.00;800159.00
1724076942.732;200;10.00;89158.00
1724076942.882;200;22.00;51398.00
1724076942.949;200;9.00;965226.00
1724076943.182;200;15.00;76314.00
1724076943.232;200;16.00;45955.00
1724076943.282;200;18.00;4617.00
1724076943.332;200;9.00;268821.00
1724076943.382;200;18.00;45843.00
1724076943.431;200;22.00;51398.00
1724076943.633;200;22.00;51398.00
1724076943.683;200;22.00;51398.00
1724076943.732;200;22.00;51398.00
1724076943.782;200;22.00;51398.00
1724076943.837;200;14.00;47873.00
1724076944.085;200;16.00;11134.00
1724076944.135;200;12.00;99065.00
1724076944.185;200;11.00;3612.00
1724076944.235;200;9.00;498766.00
1724076944.435;200;11.00;87706.00
1724076944.485;200;22.00;51398.00
1724076944.535;200;22.00;51398.00
1724076944.585;200;11.00;6274.00
1724076944.635;200;11.00;75059.00
1724076944.838;200;21.00;83698.00
1724076944.885;200;11.00;2135.00
1724076944.936;200;12.00;27454.00
1724076944.985;200;18.00;30568.00
1724076945.035;200;11.00;11167.00
1724076945.085;200;10.00;43826.00
1724076945.235;200;14.00;32598.00
1724076945.285;200;22.00;51398.00
1724076945.335;200;15.00;37223.00
1724076945.385;200;17.00;32677.00
1724076945.435;200;20.00;1551.00
1724076945.485;200;15.00;36238.00
1724076945.688;200;22.00;51398.00
1724076945.735;200;16.00;949.00
1724076945.785;200;11.00;26935.00
1724076945.885;200;16.00;86359.00
1724076946.035;200;12.00;96109.00
1724076946.086;200;10.00;3627.00
1724076946.135;200;22.00;51398.00
1724076946.185;200;22.00;51398.00
1724076946.235;200;10.00;89815.00
1724076946.285;200;11.00;8672.00
1724076946.635;200;12.00;75742.00
1724076956.648;200;9.00;75008.00
1724076959.555;200;9.00;258965.00
1724076959.805;200;10.00;54994.00
1724076959.855;200;9.00;442922.00
1724076959.905;200;10.00;35613.00
1724076959.956;200;18.00;72943.00
1724076960.005;200;19.00;31416.00
1724076960.256;200;13.00;69034.00
1724076960.309;200;22.00;51398.00
1724076960.355;200;22.00;51398.00
1724076960.405;200;22.00;51398.00
1724076960.456;200;17.00;7456.00
1724076960.656;200;13.00;26659.00
1724076960.706;200;13.00;92357.00
1724076960.756;200;9.00;107859.00
1724076961.106;200;22.00;51398.00
1724076961.507;200;22.00;51398.00
1724076961.906;200;22.00;51398.00
1724076962.258;200;22.00;51398.00
1724076962.658;200;15.00;8316.00
1724076963.058;200;22.00;51398.00
1724076978.195;200;9.00;180126.00
1724076978.245;200;9.00;2741.00
1724076978.445;200;12.00;90853.00
1724076978.495;200;9.00;580889.00
1724076978.545;200;12.00;75742.00
1724076978.595;200;22.00;51398.00
1724076978.645;200;16.00;53838.00
1724076978.845;200;22.00;51398.00
1724076978.895;200;16.00;63693.00
1724076978.948;200;22.00;51398.00
1724076978.998;200;22.00;51398.00
1724076979.248;200;20.00;79238.00
1724076979.298;200;12.00;5012.00
1724076979.348;200;22.00;51398.00
1724076979.648;200;22.00;51398.00
1724076979.698;200;13.00;68049.00
1724076980.149;200;22.00;51398.00
1724076980.200;200;13.00;12862.00
1724076980.600;200;22.00;51398.00
1724076981.052;200;14.00;7468.00
1724076989.666;200;12.00;48149.00
1724076989.716;200;17.00;90163.00
1724076989.765;200;17.00;65198.00
1724076990.117;200;22.00;51398.00
1724076992.520;200;14.00;7678.00
1724076992.720;200;22.00;51398.00
1724076992.770;200;11.00;89677.00
1724076992.921;200;12.00;55376.00
1724076993.171;200;22.00;51398.00
1724076993.352;200;22.00;51398.00
1724076993.472;200;13.00;2633.00
1724076993.772;200;22.00;51398.00
1724076993.922;200;14.00;79901.00
1724076993.972;200;22.00;51398.00
1724076994.323;200;22.00;51398.00
1724076994.423;200;11.00;66025.00
1724076994.823;200;14.00;45245.00
1724076994.873;200;13.00;3336.00
1724076995.273;200;22.00;51398.00
1724076995.675;200;22.00;51398.00
1724077009.446;200;9.00;357513.00
1724077009.497;200;10.00;4078.00
1724077009.647;200;9.00;419928.00
1724077010.049;200;22.00;51398.00
1724077010.450;200;22.00;51398.00
1724077012.504;200;12.00;12671.00
1724077012.554;200;16.00;26902.00
1724077012.603;200;11.00;76866.00
1724077013.055;200;13.00;25345.00
1724077013.105;200;12.00;9808.00
1724077019.820;200;9.00;22449.00
