UnixTimestamp;Microseconds;MilliAmpere;BaseValue
1724074811.482;200;2.00
1724074811.530;200;2.00
1724074811.580;200;2.00
1724074811.631;200;2.00
1724074811.680;200;2.00
1724074811.730;200;2.00
1724074811.780;200;2.00
1724074811.831;200;2.00
1724074811.881;200;2.00
1724074811.931;200;2.00
1724074811.981;200;2.00
1724074812.031;200;2.00
1724074812.081;200;2.00
1724074812.131;200;2.00
1724074812.181;200;2.00
1724074812.232;200;2.00
1724074815.955;200;23.00;94574.00
1724074815.956;200;24.00;7215.00
1724074815.956;200;25.00;49726.00
1724074815.957;200;26.00;27302.00
1724074815.957;200;28.00;59953.00
1724074816.005;200;23.00;94574.00
1724074816.006;200;24.00;7215.00
1724074816.006;200;25.00;49726.00
1724074816.006;200;26.00;27302.00
1724074816.007;200;28.00;59953.00
1724074816.055;200;23.00;94574.00
1724074816.055;200;24.00;7215.00
1724074816.056;200;25.00;49726.00
1724074816.057;200;26.00;27302.00
1724074816.057;200;28.00;59953.00
1724074816.205;200;23.00;94574.00
1724074816.206;200;24.00;7215.00
1724074816.206;200;25.00;49726.00
1724074816.207;200;26.00;27302.00
1724074816.207;200;28.00;59953.00
1724074816.256;200;23.00;94574.00
1724074816.256;200;24.00;7215.00
1724074816.257;200;25.00;49726.00
1724074816.257;200;26.00;27302.00
1724074816.258;200;28.00;59953.00
1724074816.306;200;23.00;94574.00
1724074816.306;200;24.00;7215.00
1724074816.306;200;25.00;49726.00
1724074816.307;200;26.00;27302.00
1724074816.307;200;28.00;59953.00
1724074816.356;200;23.00;94574.00
1724074816.356;200;24.00;7215.00
1724074816.357;200;25.00;49726.00
1724074816.357;200;26.00;27302.00
1724074816.358;200;28.00;59953.00
1724074816.556;200;23.00;94574.00
1724074816.556;200;24.00;7215.00
1724074816.557;200;25.00;49726.00
1724074816.557;200;26.00;27302.00
1724074816.557;200;28.00;59953.00
1724074816.606;200;23.00;94574.00
1724074816.606;200;24.00;7215.00
1724074816.606;200;25.00;49726.00
1724074816.607;200;26.00;27302.00
1724074816.607;200;28.00;59953.00
1724074816.656;200;23.00;94574.00
1724074816.656;200;24.00;7215.00
1724074816.656;200;25.00;49726.00
1724074816.657;200;26.00;27302.00
1724074816.657;200;28.00;59953.00
1724074816.705;200;23.00;94574.00
1724074816.705;200;24.00;7215.00
1724074816.706;200;25.00;49726.00
1724074816.706;200;26.00;27302.00
1724074816.706;200;28.00;59953.00
1724074816.906;200;23.00;94574.00
1724074816.906;200;24.00;7215.00
1724074816.906;200;25.00;49726.00
1724074816.907;200;26.00;27302.00
1724074816.907;200;28.00;59953.00
1724074816.957;200;23.00;94574.00
1724074816.958;200;24.00;7215.00
1724074816.958;200;25.00;49726.00
1724074816.959;200;26.00;27302.00
1724074816.959;200;28.00;59953.00
1724074817.007;200;23.00;94574.00
1724074817.008;200;24.00;7215.00
1724074817.008;200;25.00;49726.00
1724074817.009;200;26.00;27302.00
1724074817.009;200;28.00;59953.00
1724074817.057;200;23.00;94574.00
1724074817.058;200;24.00;7215.00
1724074817.058;200;25.00;49726.00
1724074817.058;200;26.00;27302.00
1724074817.059;200;28.00;59953.00
1724074817.107;200;23.00;94574.00
1724074817.108;200;24.00;7215.00
1724074817.108;200;25.00;49726.00
1724074817.109;200;26.00;27302.00
1724074817.109;200;28.00;59953.00
1724074817.308;200;23.00;94574.00
1724074817.309;200;24.00;7215.00
1724074817.309;200;25.00;49726.00
1724074817.309;200;26.00;27302.00
1724074817.310;200;28.00;59953.00
1724074817.359;200;23.00;94574.00
1724074817.359;200;24.00;7215.00
1724074817.360;200;25.00;49726.00
1724074817.360;200;26.00;27302.00
1724074817.360;200;28.00;59953.00
1724074817.409;200;23.00;94574.00
1724074817.409;200;24.00;7215.00
1724074817.410;200;25.00;49726.00
1724074817.410;200;26.00;27302.00
1724074817.410;200;28.00;59953.00
1724074817.458;200;23.00;94574.00
1724074817.459;200;24.00;7215.00
1724074817.459;200;25.00;49726.00
1724074817.459;200;26.00;27302.00
1724074817.460;200;28.00;59953.00
1724074817.508;200;23.00;94574.00
1724074817.509;200;24.00;7215.00
1724074817.509;200;25.00;49726.00
1724074817.510;200;26.00;27302.00
1724074817.510;200;28.00;59953.00
1724074817.708;200;23.00;94574.00
1724074817.708;200;24.00;7215.00
1724074817.709;200;25.00;49726.00
1724074817.709;200;26.00;27302.00
1724074817.709;200;28.00;59953.00
1724074817.786;200;23.00;94574.00
1724074817.786;200;24.00;7215.00
1724074817.786;200;25.00;49726.00
1724074817.787;200;26.00;27302.00
1724074817.787;200;28.00;59953.00
1724074817.859;200;23.00;94574.00
1724074817.859;200;24.00;7215.00
1724074817.859;200;25.00;49726.00
1724074817.860;200;26.00;27302.00
1724074817.860;200;28.00;59953.00
1724074817.908;200;23.00;94574.00
1724074817.909;200;24.00;7215.00
1724074817.909;200;25.00;49726.00
1724074817.910;200;26.00;27302.00
1724074817.910;200;28.00;59953.00
1724074817.959;200;23.00;94574.00
1724074817.959;200;24.00;7215.00
1724074817.960;200;25.00;49726.00
1724074817.960;200;26.00;27302.00
1724074817.961;200;28.00;59953.00
1724074818.009;200;23.00;94574.00
1724074818.009;200;24.00;7215.00
1724074818.009;200;25.00;49726.00
1724074818.010;200;26.00;27302.00
1724074818.010;200;28.00;59953.00
1724074818.208;200;23.00;94574.00
1724074818.209;200;24.00;7215.00
1724074818.209;200;25.00;49726.00
1724074818.211;200;26.00;27302.00
1724074818.211;200;28.00;59953.00
1724074818.259;200;23.00;94574.00
1724074818.260;200;24.00;7215.00
1724074818.260;200;25.00;49726.00
1724074818.261;200;26.00;27302.00
1724074818.261;200;28.00;59953.00
1724074818.309;200;23.00;94574.00
1724074818.310;200;24.00;7215.00
1724074818.310;200;25.00;49726.00
1724074818.310;200;26.00;27302.00
1724074818.311;200;28.00;59953.00
1724074818.359;200;23.00;94574.00
1724074818.360;200;24.00;7215.00
1724074818.360;200;25.00;49726.00
1724074818.361;200;26.00;27302.00
1724074818.361;200;28.00;59953.00
1724074818.409;200;23.00;94574.00
1724074818.410;200;24.00;7215.00
1724074818.410;200;25.00;49726.00
1724074818.411;200;26.00;27302.00
1724074818.411;200;28.00;59953.00
