UnixTimestamp;Microseconds;MilliAmpere;BaseValue
1724250787.384;200;50.00
1724250787.431;200;50.00
1724250787.481;200;50.00
1724250787.531;200;50.00
1724250787.581;200;50.00
1724250787.631;200;50.00
1724250787.681;200;50.00
1724250787.731;200;50.00
1724250787.782;200;50.00
1724250787.832;200;50.00
1724250787.882;200;50.00
1724250787.932;200;50.00
1724250787.982;200;50.00
1724250788.032;200;50.00
1724250788.081;200;50.00
1724250788.131;200;50.00
1724250788.181;200;50.00
1724250788.231;200;50.00
1724250788.281;200;50.00
1724250788.331;200;50.00
1724250794.028;400;26.00;58642.00
1724250794.078;400;25.00;4978.00
1724250794.128;400;23.00;90878.00
1724250794.178;400;23.00;90878.00
1724250794.228;400;23.00;90878.00
1724250794.278;400;24.00;34548.00
1724250794.328;400;25.00;68959.00
1724250794.377;400;25.00;66029.00
1724250794.428;400;25.00;66029.00
1724250794.478;400;24.00;33326.00
1724250794.528;400;24.00;38456.00
1724250794.578;400;24.00;6306.00
1724250794.628;400;24.00;6306.00
1724250794.678;400;24.00;51.00
1724250794.727;400;24.00;19407.00
1724250794.777;400;24.00;19407.00
1724250794.829;400;24.00;19407.00
1724250794.879;400;23.00;97809.00
1724250794.929;400;24.00;40313.00
1724250794.979;400;24.00;46495.00
1724250795.029;400;24.00;46495.00
1724250795.079;400;24.00;41018.00
1724250795.128;400;25.00;25832.00
1724250795.178;400;25.00;25832.00
1724250795.228;400;25.00;25832.00
1724250795.278;400;25.00;464.00
1724250795.328;400;24.00;88874.00
1724250795.379;400;24.00;88874.00
1724250795.429;400;24.00;88874.00
1724250795.478;400;24.00;38048.00
1724250795.529;400;22.00;78265.00
1724250795.579;400;22.00;78265.00
1724250795.629;400;22.00;78265.00
1724250795.718;400;22.00;78265.00
1724250795.729;400;22.00;78265.00
1724250795.780;400;25.00;73943.00
1724250795.829;400;25.00;73943.00
1724250795.879;400;25.00;73943.00
1724250795.932;400;25.00;5944.00
1724250795.980;400;25.00;5281.00
1724250796.030;400;25.00;5281.00
1724250796.080;400;25.00;5281.00
1724250796.130;400;25.00;36998.00
1724250796.180;400;24.00;59824.00
1724250796.230;400;24.00;59824.00
1724250796.280;400;24.00;59824.00
1724250796.330;400;25.00;72987.00
1724250796.380;400;24.00;8597.00
1724250796.430;400;24.00;8597.00
1724250796.481;400;24.00;8597.00
1724250796.531;400;24.00;36918.00
1724250796.581;400;24.00;23184.00
1724250796.631;400;24.00;23184.00
1724250796.681;400;24.00;23184.00
1724250796.731;400;24.00;21269.00
1724250796.782;400;24.00;40557.00
1724250796.832;400;24.00;40557.00
1724250796.881;400;24.00;40557.00
1724250796.931;400;24.00;88047.00
1724250796.981;400;24.00;25231.00
1724250797.031;400;24.00;25231.00
1724250797.081;400;24.00;25231.00
1724250797.131;400;25.00;92536.00
1724250797.182;400;24.00;1459.00
1724250797.232;400;24.00;1459.00
1724250797.281;400;23.00;71277.00
1724250797.331;400;25.00;6632.00
1724250797.382;400;25.00;60843.00
1724250797.432;400;25.00;60843.00
1724250797.482;400;24.00;65102.00
1724250797.533;400;24.00;88888.00
1724250797.582;400;24.00;88888.00
1724250797.632;400;24.00;88888.00
1724250797.683;400;23.00;98211.00
1724250797.732;400;24.00;75674.00
1724250797.783;400;24.00;75674.00
1724250797.833;400;24.00;75674.00
1724250797.882;400;23.00;81979.00
1724250797.933;400;24.00;8691.00
1724250797.983;400;24.00;8691.00
1724250798.032;400;24.00;8691.00
1724250798.082;400;24.00;43748.00
1724250798.132;400;25.00;30547.00
1724250798.182;400;25.00;30547.00
1724250798.233;400;25.00;30547.00
1724250798.283;400;24.00;17702.00
1724250798.333;400;24.00;17702.00
1724250798.383;400;24.00;17702.00
1724250798.433;400;25.00;73366.00
1724250798.483;400;24.00;95105.00
1724250798.533;400;24.00;95105.00
1724250798.584;400;26.00;58642.00
1724250798.634;400;24.00;6609.00
