UnixTimestamp;Microseconds;MilliAmpere;BaseValue
1724157252.008;200;2.00
1724157252.056;200;2.00
1724157252.106;200;2.00
1724157252.156;200;2.00
1724157252.206;200;2.00
1724157252.255;200;2.00
1724157252.306;200;2.00
1724157252.355;200;2.00
1724157252.405;200;2.00
1724157252.456;200;2.00
1724157252.506;200;2.00
1724157252.556;200;2.00
1724157252.606;200;2.00
1724157252.656;200;2.00
1724157252.706;200;2.00
1724157252.756;200;2.00
1724157252.806;200;2.00
1724157252.855;200;2.00
1724157252.905;200;2.00
1724157252.955;200;2.00
1724157253.005;200;2.00
1724157253.055;200;2.00
1724157253.105;200;2.00
1724157253.155;200;2.00
1724157253.205;200;2.00
1724157253.255;200;2.00
1724157253.305;200;2.00
1724157253.355;200;2.00
1724157253.406;200;2.00
1724157253.456;200;2.00
1724157264.411;200;24.00;44544.00
1724157264.461;200;24.00;35097.00
1724157264.611;200;28.00;6.00
1724157264.812;200;26.00;5138.00
1724157264.862;200;26.00;6374.00
1724157265.011;200;27.00;50522.00
1724157265.061;200;26.00;5013.00
1724157265.261;200;24.00;93699.00
1724157265.412;200;25.00;88807.00
1724157265.462;200;24.00;84092.00
1724157265.613;200;28.00;16009.00
1724157265.662;200;27.00;51002.00
1724157265.813;200;26.00;54453.00
1724157265.862;200;28.00;6.00
1724157266.062;200;25.00;4426.00
1724157266.112;200;26.00;335.00
1724157266.313;200;24.00;4006.00
1724157266.514;200;28.00;6.00
1724157266.714;200;28.00;6.00
1724157266.914;200;28.00;6.00
1724157267.114;200;28.00;6.00
1724157272.217;200;25.00;40292.00
1724157272.267;200;24.00;89055.00
1724157272.417;200;27.00;39154.00
1724157272.467;200;24.00;31254.00
1724157272.567;200;23.00;97951.00
1724157272.618;200;28.00;6.00
1724157272.667;200;25.00;32927.00
1724157272.818;200;26.00;34119.00
1724157272.868;200;28.00;54596.00
1724157272.918;200;28.00;34902.00
1724157273.068;200;28.00;6.00
1724157273.118;200;26.00;98805.00
1724157273.168;200;26.00;23711.00
1724157273.318;200;28.00;6.00
1724157273.368;200;25.00;59826.00
1724157273.518;200;28.00;6.00
1724157273.568;200;28.00;29258.00
1724157273.719;200;28.00;6.00
1724157276.374;200;25.00;32927.00
1724157276.575;200;24.00;54631.00
1724157276.624;200;23.00;92507.00
1724157276.775;200;27.00;54365.00
1724157276.824;200;28.00;6.00
1724157276.874;200;25.00;88006.00
1724157277.025;200;28.00;6.00
1724157277.074;200;28.00;6.00
1724157277.125;200;28.00;6.00
1724157277.274;200;28.00;6.00
1724157277.326;200;28.00;6.00
1724157277.376;200;26.00;9192.00
1724157277.526;200;28.00;6.00
1724157277.576;200;28.00;6.00
1724157277.726;200;27.00;77421.00
1724157277.775;200;28.00;6.00
1724157277.925;200;28.00;6.00
1724157277.975;200;28.00;6.00
1724157278.176;200;25.00;30045.00
1724157280.579;200;24.00;37819.00
1724157280.729;200;24.00;29653.00
1724157280.779;200;26.00;58616.00
1724157280.929;200;28.00;6.00
1724157280.979;200;28.00;6.00
1724157281.129;200;26.00;11543.00
1724157281.179;200;26.00;45807.00
1724157281.329;200;25.00;26962.00
1724157281.378;200;28.00;6.00
1724157281.528;200;28.00;6.00
1724157281.579;200;28.00;6.00
1724157281.629;200;28.00;6.00
1724157281.680;200;27.00;33069.00
1724157281.831;200;28.00;6.00
1724157282.031;200;28.00;6.00
1724157285.936;200;24.00;21807.00
1724157285.986;200;25.00;13553.00
1724157286.136;200;28.00;6.00
1724157286.186;200;25.00;67832.00
1724157286.336;200;28.00;24334.00
1724157286.386;200;27.00;80623.00
1724157286.435;200;26.00;61178.00
1724157286.586;200;27.00;22902.00
1724157286.636;200;28.00;6.00
1724157286.685;200;28.00;6.00
1724157286.735;200;24.00;44384.00
1724157286.885;200;27.00;13696.00
1724157286.935;200;28.00;6.00
1724157286.986;200;27.00;15937.00
1724157287.136;200;28.00;6.00
1724157287.186;200;28.00;6.00
1724157287.336;200;28.00;6.00
1724157287.386;200;24.00;92738.00
1724157287.586;200;27.00;2648.00
1724157287.637;200;23.00;84021.00
1724157287.837;200;24.00;2594.00
