UnixTimestamp;Microseconds;MilliAmpere;BaseValue
1724154118.190;200;5.00
1724154118.239;200;5.00
1724154118.289;200;5.00
1724154118.339;200;5.00
1724154118.388;200;5.00
1724154118.438;200;5.00
1724154118.488;200;5.00
1724154118.538;200;5.00
1724154118.588;200;5.00
1724154118.638;200;5.00
1724154118.688;200;5.00
1724154118.739;200;5.00
1724154118.789;200;5.00
1724154118.839;200;5.00
1724154118.889;200;5.00
1724154118.939;200;5.00
1724154118.989;200;5.00
1724154119.039;200;5.00
1724154119.089;200;5.00
1724154119.139;200;5.00
1724154119.189;200;5.00
1724154119.239;200;5.00
1724154119.288;200;5.00
1724154119.338;200;5.00
1724154119.389;200;5.00
1724154119.439;200;5.00
1724154119.489;200;5.00
1724154119.539;200;5.00
1724154133.170;200;23.00;97857.00
1724154133.220;200;24.00;36.00
1724154133.421;200;23.00;83296.00
1724154133.771;200;24.00;28458.00
1724154133.971;200;24.00;51665.00
1724154134.021;200;24.00;12987.00
1724154134.221;200;26.00;32429.00
1724154134.271;200;24.00;587.00
1724154134.472;200;24.00;39948.00
1724154134.822;200;25.00;77938.00
1724154134.972;200;24.00;92391.00
1724154135.022;200;25.00;77484.00
1724154135.072;200;24.00;53941.00
1724154135.272;200;28.00;6.00
1724154135.322;200;24.00;33919.00
1724154135.472;200;23.00;86026.00
1724154135.523;200;25.00;338.00
1724154135.573;200;25.00;57348.00
1724154135.722;200;25.00;95059.00
1724154135.773;200;28.00;6.00
1724154135.822;200;25.00;14233.00
1724154136.022;200;28.00;6.00
1724154136.073;200;28.00;6.00
1724154136.123;200;28.00;6.00
1724154136.273;200;28.00;6.00
1724154136.323;200;28.00;6.00
1724154136.373;200;26.00;1828.00
1724154136.573;200;28.00;6.00
1724154136.624;200;26.00;43407.00
1724154136.774;200;28.00;6.00
1724154136.825;200;27.00;45393.00
1724154136.875;200;27.00;36633.00
1724154137.029;200;28.00;6.00
1724154137.077;200;26.00;636.00
1724154137.127;200;27.00;55972.00
1724154137.277;200;28.00;6.00
1724154137.327;200;27.00;23266.00
1724154140.682;200;24.00;6179.00
1724154141.131;200;24.00;13556.00
1724154141.181;200;23.00;97829.00
1724154141.382;200;24.00;64861.00
1724154141.482;200;24.00;97511.00
1724154141.632;200;24.00;57695.00
1724154141.682;200;28.00;6.00
1724154141.732;200;26.00;43692.00
1724154141.933;200;25.00;2686.00
1724154142.033;200;24.00;80788.00
1724154142.233;200;28.00;6.00
1724154142.283;200;25.00;83513.00
1724154142.483;200;26.00;84759.00
1724154142.532;200;28.00;6.00
1724154142.583;200;24.00;13186.00
1724154142.732;200;24.00;76977.00
1724154142.783;200;28.00;46411.00
1724154142.983;200;28.00;6.00
1724154143.033;200;25.00;2971.00
1724154143.083;200;28.00;6.00
1724154143.233;200;25.00;84309.00
1724154143.283;200;28.00;6.00
1724154143.333;200;28.00;6.00
1724154143.533;200;28.00;6.00
1724154143.583;200;25.00;35734.00
1724154143.783;200;26.00;6777.00
1724154146.336;200;24.00;36308.00
1724154146.386;200;24.00;10939.00
1724154146.436;200;24.00;13783.00
1724154146.636;200;28.00;6.00
1724154146.686;200;24.00;27321.00
1724154146.885;200;28.00;6.00
1724154146.935;200;25.00;99439.00
1724154147.186;200;26.00;23784.00
1724154147.236;200;26.00;63372.00
1724154147.436;200;27.00;39363.00
1724154147.486;200;25.00;23789.00
1724154147.536;200;28.00;6.00
1724154147.736;200;25.00;93069.00
1724154147.786;200;24.00;64975.00
1724154147.836;200;27.00;48891.00
1724154148.036;200;25.00;6839.00
1724154148.086;200;26.00;24466.00
1724154148.136;200;28.00;32703.00
1724154148.286;200;28.00;54261.00
1724154148.336;200;26.00;15479.00
1724154148.387;200;28.00;6.00
1724154148.586;200;26.00;36638.00
1724154148.636;200;27.00;90442.00
1724154148.686;200;26.00;44545.00
1724154148.887;200;28.00;6.00
1724154149.137;200;28.00;6.00
1724154154.691;200;23.00;90235.00
1724154154.793;200;24.00;13897.00
1724154154.942;200;23.00;97971.00
1724154154.992;200;28.00;6.00
1724154155.042;200;24.00;53258.00
1724154155.242;200;24.00;89206.00
1724154155.292;200;24.00;31871.00
1724154155.492;200;25.00;78394.00
1724154155.542;200;28.00;6.00
1724154155.592;200;24.00;73621.00
1724154155.792;200;28.00;6.00
1724154155.842;200;24.00;39721.00
1724154156.042;200;28.00;29006.00
1724154156.092;200;28.00;10691.00
1724154156.292;200;28.00;6.00
1724154156.392;200;28.00;6.00
1724154156.592;200;28.00;6.00
1724154156.642;200;25.00;79645.00
1724154156.692;200;26.00;34932.00
1724154156.841;200;26.00;78275.00
1724154156.892;200;28.00;6.00
1724154157.091;200;28.00;6.00
1724154157.141;200;27.00;57224.00
1724154157.342;200;28.00;6.00
1724154160.396;200;24.00;34488.00
1724154160.697;200;23.00;97061.00
1724154160.897;200;24.00;30791.00
1724154160.947;200;25.00;44152.00
1724154160.997;200;24.00;82608.00
1724154161.196;200;28.00;6.00
1724154161.246;200;28.00;6.00
1724154161.448;200;27.00;92717.00
1724154161.497;200;27.00;73946.00
1724154161.547;200;28.00;11715.00
1724154161.748;200;26.00;25263.00
1724154161.798;200;28.00;6.00
1724154161.999;200;25.00;70999.00
1724154162.049;200;26.00;13204.00
1724154162.099;200;27.00;84071.00
1724154162.299;200;27.00;6951.00
1724154162.352;200;24.00;84428.00
1724154162.550;200;23.00;93193.00
1724154169.707;200;24.00;36877.00
1724154169.907;200;23.00;96378.00
1724154170.157;200;28.00;6.00
1724154170.207;200;23.00;96264.00
1724154170.408;200;28.00;6.00
1724154170.659;200;28.00;6.00
1724154172.814;200;24.00;2789.00
1724154173.014;200;24.00;94211.00
1724154173.264;200;24.00;28231.00
1724154178.922;200;23.00;95582.00
1724154178.972;200;24.00;14807.00
1724154180.475;200;24.00;53599.00
1724154181.976;200;25.00;3312.00
1724154182.026;200;24.00;22088.00
1724154182.476;200;26.00;9222.00
1724154182.527;200;25.00;63946.00
1724154182.727;200;25.00;5132.00
1724154183.027;200;25.00;3289.00
1724154183.076;200;27.00;24177.00
1724154183.278;200;26.00;17527.00
1724154183.328;200;25.00;22993.00
1724154183.378;200;24.00;24022.00
1724154183.579;200;28.00;6.00
1724154183.629;200;26.00;7981.00
1724154183.829;200;28.00;1854.00
1724154183.879;200;28.00;6.00
1724154184.079;200;28.00;6.00
1724154184.130;200;28.00;6.00
1724154184.280;200;28.00;6.00
1724154184.331;200;28.00;6.00
1724154184.581;200;28.00;6.00
1724154190.586;200;24.00;71573.00
1724154191.037;200;25.00;23903.00
1724154191.087;200;25.00;28112.00
1724154191.287;200;28.00;6.00
1724154191.337;200;24.00;4848.00
1724154191.537;200;28.00;6.00
1724154191.788;200;28.00;6.00
1724154191.838;200;24.00;59287.00
1724154192.041;200;26.00;97386.00
1724154192.092;200;28.00;6.00
1724154192.142;200;25.00;7635.00
1724154192.342;200;24.00;46205.00
1724154192.393;200;27.00;48123.00
1724154192.592;200;28.00;6.00
1724154192.642;200;25.00;3562.00
1724154192.842;200;28.00;6.00
1724154192.893;200;28.00;6.00
1724154192.943;200;25.00;55642.00
1724154193.093;200;26.00;19233.00
1724154193.143;200;27.00;12744.00
1724154193.193;200;27.00;48692.00
1724154193.393;200;24.00;79992.00
1724154193.443;200;24.00;23339.00
1724154193.493;200;28.00;6.00
1724154193.693;200;28.00;6.00
