UnixTimestamp;Microseconds;MilliAmpere;BaseValue
1724252880.471;200;50.00
1724252880.519;200;50.00
1724252880.569;200;50.00
1724252880.619;200;50.00
1724252880.669;200;50.00
1724252880.721;200;50.00
1724252880.771;200;50.00
1724252880.821;200;50.00
1724252880.871;200;50.00
1724252880.921;200;50.00
1724252880.970;200;50.00
1724252881.020;200;50.00
1724252881.072;200;50.00
1724252881.122;200;50.00
1724252881.172;200;50.00
1724252881.222;200;50.00
1724252881.271;200;50.00
1724252881.321;200;50.00
1724252881.371;200;50.00
1724252881.421;200;50.00
1724252881.472;200;50.00
